﻿Hồ chứa,LVS/Hồ/Ngày/Giờ,LVS/Hồ chứa/Ngày,Lưu vực sông,Mực nước hồ (m),Lưu lượng đến hồ (m³/s),Tổng lưu lượng xả (m³/s)[Yêu cầu],Tổng lưu lượng xả (m³/s)[Thực tế],Tổng lưu lượng xả (m³/s)[+/-],Dòng chảy tối thiểu (m³/s)[Yêu cầu],Dòng chảy tối thiểu (m³/s)[Thực tế],Dòng chảy tối thiểu (m³/s)[+/-],Thời gian xả (Giờ)[Yêu cầu],Thời gian xả (Giờ)[Thực tế],Thời gian xả (Giờ)[+/-],Thực Hiện
An Khê,19,02/01/2021,Ba,428.49,13.17,--,56,--,8,8,0,1,1,0,Đúng
An Khê,20,02/01/2021,Ba,428.45,14.32,--,48.9,--,4,4,0,1,1,0,Đúng
An Khê,21,02/01/2021,Ba,428.41,14.89,--,44.5,--,4,4,0,1,1,0,Đúng
An Khê,22,02/01/2021,Ba,428.42,16.33,--,7.7,--,4,4,0,1,1,0,Đúng
An Khê,23,02/01/2021,Ba,428.43,12.61,--,4,--,4,4,0,1,1,0,Đúng
An Khê,0,03/01/2021,Ba,428.44,12.61,--,4,--,4,4,0,1,1,0,Đúng
An Khê,1,03/01/2021,Ba,428.46,21.22,--,4,--,4,4,0,1,1,0,Đúng
An Khê,2,03/01/2021,Ba,428.48,32.51,--,4,--,4,4,0,1,1,0,Đúng
An Khê,3,03/01/2021,Ba,428.50,33.74,--,4,--,4,4,0,1,1,0,Đúng
An Khê,4,03/01/2021,Ba,428.52,32.97,--,4,--,4,4,0,1,1,0,Đúng
An Khê,5,03/01/2021,Ba,428.54,32.45,--,4,--,4,4,0,1,1,0,Đúng
An Khê,6,03/01/2021,Ba,428.56,32.49,--,8,--,8,8,0,1,1,0,Đúng
An Khê,7,03/01/2021,Ba,428.57,31.27,--,8,--,8,8,0,1,1,0,Đúng
An Khê,8,03/01/2021,Ba,428.56,30.79,--,12,--,8,8,0,1,1,0,Đúng
An Khê,9,03/01/2021,Ba,428.57,29.61,--,26.4,--,8,8,0,1,1,0,Đúng
An Khê,10,03/01/2021,Ba,428.58,29.63,--,8,--,8,8,0,1,1,0,Đúng
An Khê,11,03/01/2021,Ba,428.59,29.55,--,8,--,8,8,0,1,1,0,Đúng
An Khê,12,03/01/2021,Ba,428.60,29.71,--,8,--,8,8,0,1,1,0,Đúng
An Khê,13,03/01/2021,Ba,428.61,29.52,--,8,--,8,8,0,1,1,0,Đúng
An Khê,14,03/01/2021,Ba,428.62,29.65,--,8,--,8,8,0,1,1,0,Đúng
An Khê,15,03/01/2021,Ba,428.64,29.76,--,8,--,8,8,0,1,1,0,Đúng
An Khê,16,03/01/2021,Ba,428.65,29.88,--,8,--,8,8,0,1,1,0,Đúng
An Khê,17,03/01/2021,Ba,428.67,29.68,--,8,--,8,8,0,1,1,0,Đúng
An Khê,18,03/01/2021,Ba,428.65,29.54,--,46,--,8,8,0,1,1,0,Đúng
An Khê,19,03/01/2021,Ba,428.63,35.18,--,53.2,--,8,8,0,1,1,0,Đúng
An Khê,20,03/01/2021,Ba,428.61,34.28,--,51.5,--,4,4,0,1,1,0,Đúng
An Khê,21,03/01/2021,Ba,428.59,34.78,--,52,--,4,4,0,1,1,0,Đúng
An Khê,22,03/01/2021,Ba,428.57,34.78,--,52,--,4,4,0,1,1,0,Đúng
An Khê,23,03/01/2021,Ba,428.57,32.40,--,32.4,--,4,4,0,1,1,0,Đúng
An Khê,0,04/01/2021,Ba,428.60,30.83,--,4,--,4,4,0,1,1,0,Đúng
An Khê,1,04/01/2021,Ba,428.63,29.83,--,4,--,4,4,0,1,1,0,Đúng
An Khê,2,04/01/2021,Ba,428.62,32.49,--,41.1,--,4,4,0,1,1,0,Đúng
An Khê,3,04/01/2021,Ba,428.61,33.39,--,46,--,4,4,0,1,1,0,Đúng
An Khê,4,04/01/2021,Ba,428.60,36.38,--,46,--,4,4,0,1,1,0,Đúng
An Khê,5,04/01/2021,Ba,428.59,37.96,--,47.6,--,4,4,0,1,1,0,Đúng
An Khê,6,04/01/2021,Ba,428.58,37.53,--,53,--,8,8,0,1,1,0,Đúng
An Khê,7,04/01/2021,Ba,428.56,38.58,--,55.8,--,8,8,0,1,1,0,Đúng
An Khê,8,04/01/2021,Ba,428.54,36.84,--,56,--,8,8,0,1,1,0,Đúng
An Khê,9,04/01/2021,Ba,428.53,37.26,--,51.9,--,8,8,0,1,1,0,Đúng
An Khê,10,04/01/2021,Ba,428.54,36.34,--,29.4,--,8,8,0,1,1,0,Đúng
An Khê,11,04/01/2021,Ba,428.56,34.51,--,8,--,8,8,0,1,1,0,Đúng
An Khê,12,04/01/2021,Ba,428.59,34.47,--,8,--,8,8,0,1,1,0,Đúng
An Khê,13,04/01/2021,Ba,428.62,35.24,--,11.6,--,8,8,0,1,1,0,Đúng
An Khê,14,04/01/2021,Ba,428.60,34.38,--,51.6,--,8,8,0,1,1,0,Đúng
An Khê,15,04/01/2021,Ba,428.58,35.89,--,56,--,8,8,0,1,1,0,Đúng
An Khê,16,04/01/2021,Ba,428.56,35.65,--,56,--,8,8,0,1,1,0,Đúng
An Khê,17,04/01/2021,Ba,428.54,35.87,--,56,--,8,8,0,1,1,0,Đúng
An Khê,18,04/01/2021,Ba,428.53,36.43,--,56,--,8,8,0,1,1,0,Đúng
An Khê,19,04/01/2021,Ba,428.51,38.78,--,56,--,8,8,0,1,1,0,Đúng
An Khê,20,04/01/2021,Ba,428.49,34.78,--,52,--,4,4,0,1,1,0,Đúng
An Khê,21,04/01/2021,Ba,428.47,34.77,--,52,--,4,4,0,1,1,0,Đúng
An Khê,22,04/01/2021,Ba,428.45,34.78,--,52,--,4,4,0,1,1,0,Đúng
An Khê,23,04/01/2021,Ba,428.43,34.76,--,52,--,4,4,0,1,1,0,Đúng
An Khê,0,05/01/2021,Ba,428.41,34.79,--,52,--,4,4,0,1,1,0,Đúng
An Khê,1,05/01/2021,Ba,428.41,34.60,--,34.6,--,4,4,0,1,1,0,Đúng
An Khê,2,05/01/2021,Ba,428.42,33.61,--,25,--,4,4,0,1,1,0,Đúng
An Khê,3,05/01/2021,Ba,428.43,33.62,--,25,--,4,4,0,1,1,0,Đúng
An Khê,4,05/01/2021,Ba,428.44,33.64,--,25,--,4,4,0,1,1,0,Đúng
An Khê,5,05/01/2021,Ba,428.45,33.65,--,25,--,4,4,0,1,1,0,Đúng
An Khê,6,05/01/2021,Ba,428.45,34.95,--,35.0,--,8,8,0,1,1,0,Đúng
An Khê,7,05/01/2021,Ba,428.43,32.78,--,50,--,8,8,0,1,1,0,Đúng
An Khê,8,05/01/2021,Ba,428.42,33.25,--,50,--,8,8,0,1,1,0,Đúng
An Khê,9,05/01/2021,Ba,428.43,32.94,--,28,--,8,8,0,1,1,0,Đúng
An Khê,10,05/01/2021,Ba,428.46,33.83,--,8,--,8,8,0,1,1,0,Đúng
An Khê,11,05/01/2021,Ba,428.48,32.45,--,8,--,8,8,0,1,1,0,Đúng
An Khê,12,05/01/2021,Ba,428.50,32.15,--,8,--,8,8,0,1,1,0,Đúng
An Khê,13,05/01/2021,Ba,428.52,31.86,--,8,--,8,8,0,1,1,0,Đúng
An Khê,14,05/01/2021,Ba,428.51,33.74,--,42.4,--,8,8,0,1,1,0,Đúng
An Khê,15,05/01/2021,Ba,428.49,32.21,--,49.4,--,8,8,0,1,1,0,Đúng
An Khê,16,05/01/2021,Ba,428.47,34.08,--,55.3,--,8,8,0,1,1,0,Đúng
An Khê,17,05/01/2021,Ba,428.44,27.54,--,56,--,8,8,0,1,1,0,Đúng
An Khê,18,05/01/2021,Ba,428.40,15.36,--,56,--,8,8,0,1,1,0,Đúng
An Khê,19,05/01/2021,Ba,428.35,6.81,--,56,--,8,8,0,1,1,0,Đúng
An Khê,20,05/01/2021,Ba,428.31,7.96,--,46.4,--,4,4,0,1,1,0,Đúng
An Khê,21,05/01/2021,Ba,428.27,9.46,--,49.9,--,4,4,0,1,1,0,Đúng
An Khê,22,05/01/2021,Ba,428.25,19.78,--,46,--,4,4,0,1,1,0,Đúng
An Khê,23,05/01/2021,Ba,428.24,37.39,--,46,--,4,4,0,1,1,0,Đúng
An Khê,0,06/01/2021,Ba,428.23,37.38,--,46,--,4,4,0,1,1,0,Đúng
An Khê,1,06/01/2021,Ba,428.26,34.38,--,8.6,--,4,4,0,1,1,0,Đúng
An Khê,2,06/01/2021,Ba,428.29,33.83,--,4,--,4,4,0,1,1,0,Đúng
An Khê,3,06/01/2021,Ba,428.32,32.85,--,4,--,4,4,0,1,1,0,Đúng
An Khê,4,06/01/2021,Ba,428.35,33.76,--,4,--,4,4,0,1,1,0,Đúng
An Khê,5,06/01/2021,Ba,428.38,33.33,--,7.5,--,4,4,0,1,1,0,Đúng
An Khê,6,06/01/2021,Ba,428.37,32.66,--,41.3,--,8,8,0,1,1,0,Đúng
An Khê,7,06/01/2021,Ba,428.35,35.50,--,52.7,--,8,8,0,1,1,0,Đúng
An Khê,8,06/01/2021,Ba,428.33,34.48,--,53.9,--,8,8,0,1,1,0,Đúng
An Khê,9,06/01/2021,Ba,428.33,34.25,--,37.1,--,8,8,0,1,1,0,Đúng
An Khê,10,06/01/2021,Ba,428.36,33.83,--,8,--,8,8,0,1,1,0,Đúng
An Khê,11,06/01/2021,Ba,428.39,33.83,--,8,--,8,8,0,1,1,0,Đúng
An Khê,12,06/01/2021,Ba,428.42,33.79,--,8,--,8,8,0,1,1,0,Đúng
An Khê,13,06/01/2021,Ba,428.45,33.82,--,8,--,8,8,0,1,1,0,Đúng
An Khê,14,06/01/2021,Ba,428.48,33.83,--,8,--,8,8,0,1,1,0,Đúng
An Khê,15,06/01/2021,Ba,428.50,33.76,--,11.9,--,8,8,0,1,1,0,Đúng
An Khê,16,06/01/2021,Ba,428.48,32.43,--,49.7,--,8,8,0,1,1,0,Đúng
An Khê,17,06/01/2021,Ba,428.47,33.95,--,50,--,8,8,0,1,1,0,Đúng
An Khê,18,06/01/2021,Ba,428.46,34.57,--,55,--,8,8,0,1,1,0,Đúng
An Khê,19,06/01/2021,Ba,428.45,34.76,--,53.8,--,8,8,0,1,1,0,Đúng
An Khê,20,06/01/2021,Ba,428.44,34.52,--,46,--,4,4,0,1,1,0,Đúng
An Khê,21,06/01/2021,Ba,428.42,34.78,--,49,--,4,4,0,1,1,0,Đúng
An Khê,22,06/01/2021,Ba,428.41,35.32,--,46,--,4,4,0,1,1,0,Đúng
An Khê,23,06/01/2021,Ba,428.40,35.47,--,46,--,4,4,0,1,1,0,Đúng
An Khê,0,07/01/2021,Ba,428.39,35.64,--,46,--,4,4,0,1,1,0,Đúng
An Khê,1,07/01/2021,Ba,428.39,33.75,--,33.8,--,4,4,0,1,1,0,Đúng
An Khê,2,07/01/2021,Ba,428.42,33.45,--,4,--,4,4,0,1,1,0,Đúng
An Khê,3,07/01/2021,Ba,428.45,33.27,--,4,--,4,4,0,1,1,0,Đúng
An Khê,4,07/01/2021,Ba,428.48,33.32,--,4,--,4,4,0,1,1,0,Đúng
An Khê,5,07/01/2021,Ba,428.51,33.26,--,4,--,4,4,0,1,1,0,Đúng
An Khê,6,07/01/2021,Ba,428.53,33.37,--,19.2,--,8,8,0,1,1,0,Đúng
An Khê,7,07/01/2021,Ba,428.52,33.67,--,45.8,--,8,8,0,1,1,0,Đúng
An Khê,8,07/01/2021,Ba,428.51,33.19,--,38.8,--,8,8,0,1,1,0,Đúng
An Khê,9,07/01/2021,Ba,428.53,33.47,--,12.2,--,8,8,0,1,1,0,Đúng
An Khê,10,07/01/2021,Ba,428.55,33.24,--,8,--,8,8,0,1,1,0,Đúng
An Khê,11,07/01/2021,Ba,428.56,33.12,--,8,--,8,8,0,1,1,0,Đúng
An Khê,12,07/01/2021,Ba,428.57,33.21,--,8,--,8,8,0,1,1,0,Đúng
An Khê,13,07/01/2021,Ba,428.58,33.27,--,8,--,8,8,0,1,1,0,Đúng
An Khê,14,07/01/2021,Ba,428.59,33.34,--,8,--,8,8,0,1,1,0,Đúng
An Khê,15,07/01/2021,Ba,428.59,33.21,--,13.2,--,8,8,0,1,1,0,Đúng
An Khê,16,07/01/2021,Ba,428.57,33.17,--,49.0,--,8,8,0,1,1,0,Đúng
An Khê,17,07/01/2021,Ba,428.55,32.78,--,50,--,8,8,0,1,1,0,Đúng
An Khê,18,07/01/2021,Ba,428.53,24.36,--,54.9,--,8,8,0,1,1,0,Đúng
An Khê,19,07/01/2021,Ba,428.51,19.52,--,50.4,--,8,8,0,1,1,0,Đúng
An Khê,20,07/01/2021,Ba,428.49,28.78,--,46,--,4,4,0,1,1,0,Đúng
An Khê,21,07/01/2021,Ba,428.47,33.53,--,50.8,--,4,4,0,1,1,0,Đúng
An Khê,22,07/01/2021,Ba,428.46,35.39,--,46,--,4,4,0,1,1,0,Đúng
An Khê,23,07/01/2021,Ba,428.45,34.46,--,46,--,4,4,0,1,1,0,Đúng
An Khê,0,08/01/2021,Ba,428.44,35.42,--,46,--,4,4,0,1,1,0,Đúng
An Khê,1,08/01/2021,Ba,428.46,33.47,--,15.7,--,4,4,0,1,1,0,Đúng
An Khê,2,08/01/2021,Ba,428.49,29.83,--,4,--,4,4,0,1,1,0,Đúng
An Khê,3,08/01/2021,Ba,428.52,29.86,--,4,--,4,4,0,1,1,0,Đúng
An Khê,4,08/01/2021,Ba,428.55,29.92,--,4,--,4,4,0,1,1,0,Đúng
An Khê,5,08/01/2021,Ba,428.57,21.22,--,4,--,4,4,0,1,1,0,Đúng
An Khê,6,08/01/2021,Ba,428.57,21.90,--,26.9,--,8,8,0,1,1,0,Đúng
An Khê,7,08/01/2021,Ba,428.56,20.39,--,29,--,8,8,0,1,1,0,Đúng
An Khê,8,08/01/2021,Ba,428.55,20.43,--,29,--,8,8,0,1,1,0,Đúng
An Khê,9,08/01/2021,Ba,428.56,20.91,--,14.3,--,8,8,0,1,1,0,Đúng
An Khê,10,08/01/2021,Ba,428.59,30.83,--,8,--,8,8,0,1,1,0,Đúng
An Khê,11,08/01/2021,Ba,428.61,25.22,--,8,--,8,8,0,1,1,0,Đúng
An Khê,12,08/01/2021,Ba,428.64,33.83,--,8,--,8,8,0,1,1,0,Đúng
An Khê,13,08/01/2021,Ba,428.67,33.86,--,8,--,8,8,0,1,1,0,Đúng
An Khê,14,08/01/2021,Ba,428.70,33.91,--,8,--,8,8,0,1,1,0,Đúng
An Khê,15,08/01/2021,Ba,428.69,33.69,--,42.3,--,8,8,0,1,1,0,Đúng
An Khê,16,08/01/2021,Ba,428.67,32.78,--,50,--,8,8,0,1,1,0,Đúng
An Khê,17,08/01/2021,Ba,428.65,32.85,--,52.2,--,8,8,0,1,1,0,Đúng
An Khê,18,08/01/2021,Ba,428.63,33.98,--,54.2,--,8,8,0,1,1,0,Đúng
An Khê,19,08/01/2021,Ba,428.60,30.17,--,56,--,8,8,0,1,1,0,Đúng
An Khê,20,08/01/2021,Ba,428.58,31.78,--,49,--,4,4,0,1,1,0,Đúng
An Khê,21,08/01/2021,Ba,428.56,30.23,--,47.5,--,4,4,0,1,1,0,Đúng
An Khê,22,08/01/2021,Ba,428.54,20.17,--,46,--,4,4,0,1,1,0,Đúng
An Khê,23,08/01/2021,Ba,428.52,20.29,--,46,--,4,4,0,1,1,0,Đúng
An Khê,0,09/01/2021,Ba,428.50,20.34,--,46,--,4,4,0,1,1,0,Đúng
An Khê,1,09/01/2021,Ba,428.48,25.78,--,46,--,4,4,0,1,1,0,Đúng
An Khê,2,09/01/2021,Ba,428.51,33.18,--,9.3,--,4,4,0,1,1,0,Đúng
An Khê,3,09/01/2021,Ba,428.54,31.75,--,4,--,4,4,0,1,1,0,Đúng
An Khê,4,09/01/2021,Ba,428.57,31.83,--,4,--,4,4,0,1,1,0,Đúng
An Khê,5,09/01/2021,Ba,428.60,31.94,--,4,--,4,4,0,1,1,0,Đúng
An Khê,6,09/01/2021,Ba,428.62,34.62,--,23.4,--,8,8,0,1,1,0,Đúng
An Khê,7,09/01/2021,Ba,428.62,32.25,--,29,--,8,8,0,1,1,0,Đúng
An Khê,8,09/01/2021,Ba,428.63,31.61,--,29,--,8,8,0,1,1,0,Đúng
An Khê,9,09/01/2021,Ba,428.65,31.52,--,10.5,--,8,8,0,1,1,0,Đúng
An Khê,10,09/01/2021,Ba,428.67,31.47,--,8,--,8,8,0,1,1,0,Đúng
An Khê,11,09/01/2021,Ba,428.69,31.49,--,8,--,8,8,0,1,1,0,Đúng
An Khê,12,09/01/2021,Ba,428.71,31.52,--,8,--,8,8,0,1,1,0,Đúng
An Khê,13,09/01/2021,Ba,428.73,31.47,--,8,--,8,8,0,1,1,0,Đúng
An Khê,14,09/01/2021,Ba,428.75,31.72,--,8,--,8,8,0,1,1,0,Đúng
An Khê,15,09/01/2021,Ba,428.74,31.26,--,36.4,--,8,8,0,1,1,0,Đúng
An Khê,16,09/01/2021,Ba,428.72,32.78,--,50,--,8,8,0,1,1,0,Đúng
An Khê,17,09/01/2021,Ba,428.70,32.89,--,52.2,--,8,8,0,1,1,0,Đúng
An Khê,18,09/01/2021,Ba,428.69,25.42,--,54.9,--,8,8,0,1,1,0,Đúng
An Khê,19,09/01/2021,Ba,428.66,10.78,--,54.8,--,8,8,0,1,1,0,Đúng
An Khê,20,09/01/2021,Ba,428.64,8.86,--,46.9,--,4,4,0,1,1,0,Đúng
An Khê,21,09/01/2021,Ba,428.63,25.36,--,46,--,4,4,0,1,1,0,Đúng
An Khê,22,09/01/2021,Ba,428.62,33.39,--,46,--,4,4,0,1,1,0,Đúng
An Khê,23,09/01/2021,Ba,428.61,34.12,--,48.5,--,4,4,0,1,1,0,Đúng
An Khê,0,10/01/2021,Ba,428.60,33.85,--,48.4,--,4,4,0,1,1,0,Đúng
An Khê,1,10/01/2021,Ba,428.58,32.98,--,46,--,4,4,0,1,1,0,Đúng
An Khê,2,10/01/2021,Ba,428.58,33.40,--,33.4,--,4,4,0,1,1,0,Đúng
An Khê,3,10/01/2021,Ba,428.60,34.85,--,17.6,--,4,4,0,1,1,0,Đúng
An Khê,4,10/01/2021,Ba,428.63,33.42,--,4,--,4,4,0,1,1,0,Đúng
An Khê,5,10/01/2021,Ba,428.66,33.15,--,4,--,4,4,0,1,1,0,Đúng
An Khê,6,10/01/2021,Ba,428.68,32.64,--,8,--,8,8,0,1,1,0,Đúng
An Khê,7,10/01/2021,Ba,428.70,32.78,--,8,--,8,8,0,1,1,0,Đúng
An Khê,8,10/01/2021,Ba,428.72,31.22,--,8,--,8,8,0,1,1,0,Đúng
An Khê,9,10/01/2021,Ba,428.73,23.61,--,8,--,8,8,0,1,1,0,Đúng
An Khê,10,10/01/2021,Ba,428.74,16.63,--,8,--,8,8,0,1,1,0,Đúng
An Khê,11,10/01/2021,Ba,428.74,8,--,8,--,8,8,0,1,1,0,Đúng
An Khê,12,10/01/2021,Ba,428.74,8,--,8,--,8,8,0,1,1,0,Đúng
An Khê,13,10/01/2021,Ba,428.74,8,--,8,--,8,8,0,1,1,0,Đúng
An Khê,14,10/01/2021,Ba,428.73,4.04,--,8,--,8,8,0,1,1,0,Đúng
An Khê,15,10/01/2021,Ba,428.73,4.07,--,8,--,8,8,0,1,1,0,Đúng
An Khê,16,10/01/2021,Ba,428.73,4.23,--,8,--,8,8,0,1,1,0,Đúng
An Khê,17,10/01/2021,Ba,428.70,4.22,--,30.1,--,8,8,0,1,1,0,Đúng
An Khê,18,10/01/2021,Ba,428.65,12.69,--,55.8,--,8,8,0,1,1,0,Đúng
An Khê,19,10/01/2021,Ba,428.61,13.46,--,52,--,8,8,0,1,1,0,Đúng
An Khê,20,10/01/2021,Ba,428.57,8.22,--,47.9,--,4,4,0,1,1,0,Đúng
An Khê,21,10/01/2021,Ba,428.55,8.78,--,34.1,--,4,4,0,1,1,0,Đúng
An Khê,22,10/01/2021,Ba,428.53,7.48,--,25,--,4,4,0,1,1,0,Đúng
An Khê,23,10/01/2021,Ba,428.51,7.83,--,25,--,4,4,0,1,1,0,Đúng
An Khê,0,11/01/2021,Ba,428.49,6.98,--,25,--,4,4,0,1,1,0,Đúng
An Khê,1,11/01/2021,Ba,428.50,28.75,--,25,--,4,4,0,1,1,0,Đúng
An Khê,2,11/01/2021,Ba,428.53,32.63,--,6.8,--,4,4,0,1,1,0,Đúng
An Khê,3,11/01/2021,Ba,428.56,34.21,--,4,--,4,4,0,1,1,0,Đúng
An Khê,4,11/01/2021,Ba,428.59,33.84,--,4,--,4,4,0,1,1,0,Đúng
An Khê,5,11/01/2021,Ba,428.60,33.16,--,18,--,4,4,0,1,1,0,Đúng
An Khê,6,11/01/2021,Ba,428.61,33.52,--,29,--,8,8,0,1,1,0,Đúng
An Khê,7,11/01/2021,Ba,428.61,32.95,--,29,--,8,8,0,1,1,0,Đúng
An Khê,8,11/01/2021,Ba,428.61,31.76,--,8,--,8,8,0,1,1,0,Đúng
An Khê,9,11/01/2021,Ba,428.62,30.61,--,8,--,8,8,0,1,1,0,Đúng
An Khê,10,11/01/2021,Ba,428.65,33.83,--,8,--,8,8,0,1,1,0,Đúng
An Khê,11,11/01/2021,Ba,428.67,30.22,--,8,--,8,8,0,1,1,0,Đúng
An Khê,12,11/01/2021,Ba,428.68,29.63,--,8,--,8,8,0,1,1,0,Đúng
An Khê,13,11/01/2021,Ba,428.69,29.56,--,8,--,8,8,0,1,1,0,Đúng
An Khê,14,11/01/2021,Ba,428.70,29.45,--,8.7,--,8,8,0,1,1,0,Đúng
An Khê,15,11/01/2021,Ba,428.69,30.19,--,38.8,--,8,8,0,1,1,0,Đúng
An Khê,16,11/01/2021,Ba,428.67,32.78,--,50,--,8,8,0,1,1,0,Đúng
An Khê,17,11/01/2021,Ba,428.65,35.63,--,52.9,--,8,8,0,1,1,0,Đúng
An Khê,18,11/01/2021,Ba,428.63,34.18,--,55.4,--,8,8,0,1,1,0,Đúng
An Khê,19,11/01/2021,Ba,428.61,35.53,--,54.8,--,8,8,0,1,1,0,Đúng
An Khê,20,11/01/2021,Ba,428.60,34.57,--,46.2,--,4,4,0,1,1,0,Đúng
An Khê,21,11/01/2021,Ba,428.59,34.82,--,46,--,4,4,0,1,1,0,Đúng
An Khê,22,11/01/2021,Ba,428.58,33.85,--,46,--,4,4,0,1,1,0,Đúng
An Khê,23,11/01/2021,Ba,428.57,34.25,--,46,--,4,4,0,1,1,0,Đúng
An Khê,0,12/01/2021,Ba,428.56,33.42,--,46,--,4,4,0,1,1,0,Đúng
An Khê,1,12/01/2021,Ba,428.58,32.51,--,9.6,--,4,4,0,1,1,0,Đúng
An Khê,2,12/01/2021,Ba,428.61,32.45,--,4,--,4,4,0,1,1,0,Đúng
An Khê,3,12/01/2021,Ba,428.64,32.08,--,4,--,4,4,0,1,1,0,Đúng
An Khê,4,12/01/2021,Ba,428.67,33.14,--,4,--,4,4,0,1,1,0,Đúng
An Khê,5,12/01/2021,Ba,428.70,32.49,--,4,--,4,4,0,1,1,0,Đúng
