﻿Hồ chứa,LVS/Hồ/Ngày/Giờ,LVS/Hồ chứa/Ngày,Lưu vực sông,Mực nước hồ (m),Lưu lượng đến hồ (m³/s),Tổng lưu lượng xả (m³/s)[Yêu cầu],Tổng lưu lượng xả (m³/s)[Thực tế],Tổng lưu lượng xả (m³/s)[+/-],Dòng chảy tối thiểu (m³/s)[Yêu cầu],Dòng chảy tối thiểu (m³/s)[Thực tế],Dòng chảy tối thiểu (m³/s)[+/-],Thời gian xả (Giờ)[Yêu cầu],Thời gian xả (Giờ)[Thực tế],Thời gian xả (Giờ)[+/-],Thực Hiện
An Khê,15,04/07/2017,Ba,428.62,43.39,--,52,--,4,4,0,1,1,0,Đúng
An Khê,16,04/07/2017,Ba,428.62,52,--,52,--,4,4,0,1,1,0,Đúng
An Khê,17,04/07/2017,Ba,428.62,52,--,52,--,4,4,0,1,1,0,Đúng
An Khê,18,04/07/2017,Ba,428.62,52,--,52,--,4,4,0,1,1,0,Đúng
An Khê,19,04/07/2017,Ba,428.63,60.61,--,52,--,4,4,0,1,1,0,Đúng
An Khê,20,04/07/2017,Ba,428.64,60.61,--,52,--,4,4,0,1,1,0,Đúng
An Khê,21,04/07/2017,Ba,428.65,60.61,--,52,--,4,4,0,1,1,0,Đúng
An Khê,22,04/07/2017,Ba,428.66,60.61,--,52,--,4,4,0,1,1,0,Đúng
An Khê,23,04/07/2017,Ba,428.66,52,--,52,--,4,4,0,1,1,0,Đúng
An Khê,0,05/07/2017,Ba,428.66,52,--,52,--,4,4,0,1,1,0,Đúng
An Khê,1,05/07/2017,Ba,428.68,46.82,--,29.6,--,4,4,0,1,1,0,Đúng
An Khê,2,05/07/2017,Ba,428.71,29.83,--,4,--,4,4,0,1,1,0,Đúng
An Khê,3,05/07/2017,Ba,428.74,29.83,--,4,--,4,4,0,1,1,0,Đúng
An Khê,4,05/07/2017,Ba,428.77,29.83,--,4,--,4,4,0,1,1,0,Đúng
An Khê,5,05/07/2017,Ba,428.80,29.83,--,4,--,4,4,0,1,1,0,Đúng
An Khê,6,05/07/2017,Ba,428.83,33.43,--,7.6,--,4,4,0,1,1,0,Đúng
An Khê,7,05/07/2017,Ba,428.81,34.78,--,52,--,4,4,0,1,1,0,Đúng
An Khê,8,05/07/2017,Ba,428.79,34.78,--,52,--,4,4,0,1,1,0,Đúng
An Khê,9,05/07/2017,Ba,428.78,43.39,--,52,--,4,4,0,1,1,0,Đúng
An Khê,10,05/07/2017,Ba,428.78,52,--,52,--,4,4,0,1,1,0,Đúng
An Khê,11,05/07/2017,Ba,428.78,52,--,52,--,4,4,0,1,1,0,Đúng
An Khê,12,05/07/2017,Ba,428.78,52,--,52,--,4,4,0,1,1,0,Đúng
An Khê,13,05/07/2017,Ba,428.77,43.39,--,52,--,4,4,0,1,1,0,Đúng
An Khê,14,05/07/2017,Ba,428.73,17.56,--,52,--,4,4,0,1,1,0,Đúng
An Khê,15,05/07/2017,Ba,428.68,8.94,--,52,--,4,4,0,1,1,0,Đúng
An Khê,16,05/07/2017,Ba,428.63,8.94,--,52,--,4,4,0,1,1,0,Đúng
An Khê,17,05/07/2017,Ba,428.59,17.56,--,52,--,4,4,0,1,1,0,Đúng
An Khê,18,05/07/2017,Ba,428.57,34.78,--,52,--,4,4,0,1,1,0,Đúng
An Khê,19,05/07/2017,Ba,428.57,52,--,52,--,4,4,0,1,1,0,Đúng
An Khê,20,05/07/2017,Ba,428.56,43.39,--,52,--,4,4,0,1,1,0,Đúng
An Khê,21,05/07/2017,Ba,428.54,34.78,--,52,--,4,4,0,1,1,0,Đúng
An Khê,22,05/07/2017,Ba,428.52,34.78,--,52,--,4,4,0,1,1,0,Đúng
An Khê,23,05/07/2017,Ba,428.50,34.78,--,52,--,4,4,0,1,1,0,Đúng
An Khê,0,06/07/2017,Ba,428.49,43.39,--,52,--,4,4,0,1,1,0,Đúng
An Khê,1,06/07/2017,Ba,428.51,46.82,--,29.6,--,4,4,0,1,1,0,Đúng
An Khê,2,06/07/2017,Ba,428.55,38.84,--,4.4,--,4,4,0,1,1,0,Đúng
An Khê,3,06/07/2017,Ba,428.59,38.44,--,4,--,4,4,0,1,1,0,Đúng
An Khê,4,06/07/2017,Ba,428.63,38.44,--,4,--,4,4,0,1,1,0,Đúng
An Khê,5,06/07/2017,Ba,428.67,38.44,--,4,--,4,4,0,1,1,0,Đúng
An Khê,6,06/07/2017,Ba,428.71,45.24,--,10.8,--,4,4,0,1,1,0,Đúng
An Khê,7,06/07/2017,Ba,428.74,56.23,--,30.4,--,4,4,0,1,1,0,Đúng
An Khê,8,06/07/2017,Ba,428.76,69.22,--,52,--,4,4,0,1,1,0,Đúng
An Khê,9,06/07/2017,Ba,428.78,69.22,--,52,--,4,4,0,1,1,0,Đúng
An Khê,10,06/07/2017,Ba,428.79,60.61,--,52,--,4,4,0,1,1,0,Đúng
An Khê,11,06/07/2017,Ba,428.80,60.61,--,52,--,4,4,0,1,1,0,Đúng
An Khê,12,06/07/2017,Ba,428.80,52,--,52,--,4,4,0,1,1,0,Đúng
An Khê,13,06/07/2017,Ba,428.80,52,--,52,--,4,4,0,1,1,0,Đúng
An Khê,14,06/07/2017,Ba,428.80,52,--,52,--,4,4,0,1,1,0,Đúng
An Khê,15,06/07/2017,Ba,428.80,52,--,52,--,4,4,0,1,1,0,Đúng
An Khê,16,06/07/2017,Ba,428.80,52,--,52,--,4,4,0,1,1,0,Đúng
An Khê,17,06/07/2017,Ba,428.80,52,--,52,--,4,4,0,1,1,0,Đúng
An Khê,18,06/07/2017,Ba,428.80,52,--,52,--,4,4,0,1,1,0,Đúng
An Khê,19,06/07/2017,Ba,428.80,52,--,52,--,4,4,0,1,1,0,Đúng
An Khê,20,06/07/2017,Ba,428.79,43.39,--,52,--,4,4,0,1,1,0,Đúng
An Khê,21,06/07/2017,Ba,428.78,43.39,--,52,--,4,4,0,1,1,0,Đúng
An Khê,22,06/07/2017,Ba,428.77,43.39,--,52,--,4,4,0,1,1,0,Đúng
An Khê,23,06/07/2017,Ba,428.75,34.78,--,52,--,4,4,0,1,1,0,Đúng
An Khê,0,07/07/2017,Ba,428.73,34.78,--,52,--,4,4,0,1,1,0,Đúng
An Khê,1,07/07/2017,Ba,428.74,46.21,--,37.6,--,4,4,0,1,1,0,Đúng
An Khê,2,07/07/2017,Ba,428.76,21.22,--,4,--,4,4,0,1,1,0,Đúng
An Khê,3,07/07/2017,Ba,428.78,21.22,--,4,--,4,4,0,1,1,0,Đúng
An Khê,4,07/07/2017,Ba,428.80,21.22,--,4,--,4,4,0,1,1,0,Đúng
An Khê,5,07/07/2017,Ba,428.82,21.22,--,4,--,4,4,0,1,1,0,Đúng
An Khê,6,07/07/2017,Ba,428.83,44.61,--,36,--,4,4,0,1,1,0,Đúng
An Khê,7,07/07/2017,Ba,428.81,34.78,--,52,--,4,4,0,1,1,0,Đúng
An Khê,8,07/07/2017,Ba,428.80,43.39,--,52,--,4,4,0,1,1,0,Đúng
An Khê,9,07/07/2017,Ba,428.79,43.39,--,52,--,4,4,0,1,1,0,Đúng
An Khê,10,07/07/2017,Ba,428.77,34.78,--,52,--,4,4,0,1,1,0,Đúng
An Khê,11,07/07/2017,Ba,428.75,34.78,--,52,--,4,4,0,1,1,0,Đúng
An Khê,12,07/07/2017,Ba,428.73,34.78,--,52,--,4,4,0,1,1,0,Đúng
An Khê,13,07/07/2017,Ba,428.72,43.39,--,52,--,4,4,0,1,1,0,Đúng
An Khê,14,07/07/2017,Ba,428.72,52,--,52,--,4,4,0,1,1,0,Đúng
An Khê,15,07/07/2017,Ba,428.72,52,--,52,--,4,4,0,1,1,0,Đúng
An Khê,16,07/07/2017,Ba,428.73,60.61,--,52,--,4,4,0,1,1,0,Đúng
An Khê,17,07/07/2017,Ba,428.73,52,--,52,--,4,4,0,1,1,0,Đúng
An Khê,18,07/07/2017,Ba,428.74,60.61,--,52,--,4,4,0,1,1,0,Đúng
An Khê,19,07/07/2017,Ba,428.74,52,--,52,--,4,4,0,1,1,0,Đúng
An Khê,20,07/07/2017,Ba,428.74,52,--,52,--,4,4,0,1,1,0,Đúng
An Khê,21,07/07/2017,Ba,428.74,52,--,52,--,4,4,0,1,1,0,Đúng
An Khê,22,07/07/2017,Ba,428.74,52,--,52,--,4,4,0,1,1,0,Đúng
An Khê,23,07/07/2017,Ba,428.74,52,--,52,--,4,4,0,1,1,0,Đúng
An Khê,0,08/07/2017,Ba,428.74,52,--,52,--,4,4,0,1,1,0,Đúng
An Khê,1,08/07/2017,Ba,428.75,54.21,--,45.6,--,4,4,0,1,1,0,Đúng
An Khê,2,08/07/2017,Ba,428.78,29.83,--,4,--,4,4,0,1,1,0,Đúng
An Khê,3,08/07/2017,Ba,428.82,38.44,--,4,--,4,4,0,1,1,0,Đúng
An Khê,4,08/07/2017,Ba,428.85,29.83,--,4,--,4,4,0,1,1,0,Đúng
An Khê,5,08/07/2017,Ba,428.89,38.44,--,4,--,4,4,0,1,1,0,Đúng
An Khê,6,08/07/2017,Ba,428.93,38.44,--,4,--,4,4,0,1,1,0,Đúng
An Khê,7,08/07/2017,Ba,428.94,12.61,--,4,--,4,4,0,1,1,0,Đúng
An Khê,8,08/07/2017,Ba,428.93,40.19,--,48.8,--,4,4,0,1,1,0,Đúng
An Khê,9,08/07/2017,Ba,428.91,34.78,--,52,--,4,4,0,1,1,0,Đúng
An Khê,10,08/07/2017,Ba,428.89,34.78,--,52,--,4,4,0,1,1,0,Đúng
An Khê,11,08/07/2017,Ba,428.88,43.39,--,52,--,4,4,0,1,1,0,Đúng
An Khê,12,08/07/2017,Ba,428.85,26.17,--,52,--,4,4,0,1,1,0,Đúng
An Khê,13,08/07/2017,Ba,428.83,34.78,--,52,--,4,4,0,1,1,0,Đúng
An Khê,14,08/07/2017,Ba,428.81,34.78,--,52,--,4,4,0,1,1,0,Đúng
An Khê,15,08/07/2017,Ba,428.79,34.78,--,52,--,4,4,0,1,1,0,Đúng
An Khê,16,08/07/2017,Ba,428.78,43.39,--,52,--,4,4,0,1,1,0,Đúng
An Khê,17,08/07/2017,Ba,428.77,43.39,--,52,--,4,4,0,1,1,0,Đúng
An Khê,18,08/07/2017,Ba,428.75,34.78,--,52,--,4,4,0,1,1,0,Đúng
An Khê,19,08/07/2017,Ba,428.73,34.78,--,52,--,4,4,0,1,1,0,Đúng
An Khê,20,08/07/2017,Ba,428.71,34.78,--,52,--,4,4,0,1,1,0,Đúng
An Khê,21,08/07/2017,Ba,428.69,34.78,--,52,--,4,4,0,1,1,0,Đúng
An Khê,22,08/07/2017,Ba,428.67,34.78,--,52,--,4,4,0,1,1,0,Đúng
An Khê,23,08/07/2017,Ba,428.68,18.21,--,9.6,--,4,4,0,1,1,0,Đúng
An Khê,0,09/07/2017,Ba,428.70,21.22,--,4,--,4,4,0,1,1,0,Đúng
An Khê,1,09/07/2017,Ba,428.72,21.22,--,4,--,4,4,0,1,1,0,Đúng
An Khê,2,09/07/2017,Ba,428.74,21.22,--,4,--,4,4,0,1,1,0,Đúng
An Khê,3,09/07/2017,Ba,428.76,21.22,--,4,--,4,4,0,1,1,0,Đúng
An Khê,4,09/07/2017,Ba,428.78,21.22,--,4,--,4,4,0,1,1,0,Đúng
An Khê,5,09/07/2017,Ba,428.80,21.22,--,4,--,4,4,0,1,1,0,Đúng
An Khê,6,09/07/2017,Ba,428.82,21.22,--,4,--,4,4,0,1,1,0,Đúng
An Khê,7,09/07/2017,Ba,428.85,29.83,--,4,--,4,4,0,1,1,0,Đúng
An Khê,8,09/07/2017,Ba,428.86,34.61,--,26,--,4,4,0,1,1,0,Đúng
An Khê,9,09/07/2017,Ba,428.85,43.39,--,52,--,4,4,0,1,1,0,Đúng
An Khê,10,09/07/2017,Ba,428.83,34.78,--,52,--,4,4,0,1,1,0,Đúng
An Khê,11,09/07/2017,Ba,428.81,34.78,--,52,--,4,4,0,1,1,0,Đúng
An Khê,12,09/07/2017,Ba,428.79,34.78,--,52,--,4,4,0,1,1,0,Đúng
An Khê,13,09/07/2017,Ba,428.77,34.78,--,52,--,4,4,0,1,1,0,Đúng
An Khê,14,09/07/2017,Ba,428.75,34.78,--,52,--,4,4,0,1,1,0,Đúng
An Khê,15,09/07/2017,Ba,428.73,34.78,--,52,--,4,4,0,1,1,0,Đúng
An Khê,16,09/07/2017,Ba,428.71,34.78,--,52,--,4,4,0,1,1,0,Đúng
An Khê,17,09/07/2017,Ba,428.70,43.39,--,52,--,4,4,0,1,1,0,Đúng
An Khê,18,09/07/2017,Ba,428.69,43.39,--,52,--,4,4,0,1,1,0,Đúng
An Khê,19,09/07/2017,Ba,428.68,43.39,--,52,--,4,4,0,1,1,0,Đúng
An Khê,20,09/07/2017,Ba,428.67,43.39,--,52,--,4,4,0,1,1,0,Đúng
An Khê,21,09/07/2017,Ba,428.66,43.39,--,52,--,4,4,0,1,1,0,Đúng
An Khê,22,09/07/2017,Ba,428.64,34.78,--,52,--,4,4,0,1,1,0,Đúng
An Khê,23,09/07/2017,Ba,428.63,21.79,--,30.4,--,4,4,0,1,1,0,Đúng
An Khê,0,10/07/2017,Ba,428.65,21.22,--,4,--,4,4,0,1,1,0,Đúng
An Khê,1,10/07/2017,Ba,428.67,21.22,--,4,--,4,4,0,1,1,0,Đúng
An Khê,2,10/07/2017,Ba,428.69,21.22,--,4,--,4,4,0,1,1,0,Đúng
An Khê,3,10/07/2017,Ba,428.72,29.83,--,4,--,4,4,0,1,1,0,Đúng
An Khê,4,10/07/2017,Ba,428.75,29.83,--,4,--,4,4,0,1,1,0,Đúng
An Khê,5,10/07/2017,Ba,428.78,29.83,--,4,--,4,4,0,1,1,0,Đúng
An Khê,6,10/07/2017,Ba,428.77,24.99,--,33.6,--,4,4,0,1,1,0,Đúng
An Khê,7,10/07/2017,Ba,428.75,34.78,--,52,--,4,4,0,1,1,0,Đúng
An Khê,8,10/07/2017,Ba,428.73,34.78,--,52,--,4,4,0,1,1,0,Đúng
An Khê,9,10/07/2017,Ba,428.71,34.78,--,52,--,4,4,0,1,1,0,Đúng
An Khê,10,10/07/2017,Ba,428.69,34.78,--,52,--,4,4,0,1,1,0,Đúng
An Khê,11,10/07/2017,Ba,428.67,34.78,--,52,--,4,4,0,1,1,0,Đúng
An Khê,12,10/07/2017,Ba,428.65,34.78,--,52,--,4,4,0,1,1,0,Đúng
An Khê,13,10/07/2017,Ba,428.63,34.78,--,52,--,4,4,0,1,1,0,Đúng
An Khê,14,10/07/2017,Ba,428.61,34.78,--,52,--,4,4,0,1,1,0,Đúng
An Khê,15,10/07/2017,Ba,428.60,43.39,--,52,--,4,4,0,1,1,0,Đúng
An Khê,16,10/07/2017,Ba,428.60,52,--,52,--,4,4,0,1,1,0,Đúng
An Khê,17,10/07/2017,Ba,428.60,52,--,52,--,4,4,0,1,1,0,Đúng
An Khê,18,10/07/2017,Ba,428.60,52,--,52,--,4,4,0,1,1,0,Đúng
An Khê,19,10/07/2017,Ba,428.60,52,--,52,--,4,4,0,1,1,0,Đúng
An Khê,20,10/07/2017,Ba,428.60,52,--,52,--,4,4,0,1,1,0,Đúng
An Khê,21,10/07/2017,Ba,428.60,52,--,52,--,4,4,0,1,1,0,Đúng
An Khê,22,10/07/2017,Ba,428.60,52,--,52,--,4,4,0,1,1,0,Đúng
An Khê,23,10/07/2017,Ba,428.60,52,--,52,--,4,4,0,1,1,0,Đúng
An Khê,0,11/07/2017,Ba,428.60,52,--,52,--,4,4,0,1,1,0,Đúng
An Khê,1,11/07/2017,Ba,428.64,48.04,--,13.6,--,4,4,0,1,1,0,Đúng
An Khê,2,11/07/2017,Ba,428.68,38.44,--,4,--,4,4,0,1,1,0,Đúng
An Khê,3,11/07/2017,Ba,428.72,38.44,--,4,--,4,4,0,1,1,0,Đúng
An Khê,4,11/07/2017,Ba,428.76,38.44,--,4,--,4,4,0,1,1,0,Đúng
An Khê,5,11/07/2017,Ba,428.80,38.44,--,4,--,4,4,0,1,1,0,Đúng
An Khê,6,11/07/2017,Ba,428.85,55.06,--,12,--,4,4,0,1,1,0,Đúng
An Khê,7,11/07/2017,Ba,428.88,53.83,--,28,--,4,4,0,1,1,0,Đúng
An Khê,8,11/07/2017,Ba,428.90,64.02,--,46.8,--,4,4,0,1,1,0,Đúng
An Khê,9,11/07/2017,Ba,428.91,60.61,--,52,--,4,4,0,1,1,0,Đúng
An Khê,10,11/07/2017,Ba,428.91,52,--,52,--,4,4,0,1,1,0,Đúng
An Khê,11,11/07/2017,Ba,428.90,43.39,--,52,--,4,4,0,1,1,0,Đúng
An Khê,12,11/07/2017,Ba,428.89,43.39,--,52,--,4,4,0,1,1,0,Đúng
An Khê,13,11/07/2017,Ba,428.86,26.17,--,52,--,4,4,0,1,1,0,Đúng
An Khê,14,11/07/2017,Ba,428.82,17.56,--,52,--,4,4,0,1,1,0,Đúng
An Khê,15,11/07/2017,Ba,428.77,8.94,--,52,--,4,4,0,1,1,0,Đúng
An Khê,16,11/07/2017,Ba,428.72,8.94,--,52,--,4,4,0,1,1,0,Đúng
An Khê,17,11/07/2017,Ba,428.67,8.94,--,52,--,4,4,0,1,1,0,Đúng
An Khê,18,11/07/2017,Ba,428.62,8.94,--,52,--,4,4,0,1,1,0,Đúng
An Khê,19,11/07/2017,Ba,428.59,26.17,--,52,--,4,4,0,1,1,0,Đúng
An Khê,20,11/07/2017,Ba,428.59,52,--,52,--,4,4,0,1,1,0,Đúng
An Khê,21,11/07/2017,Ba,428.58,43.39,--,52,--,4,4,0,1,1,0,Đúng
An Khê,22,11/07/2017,Ba,428.57,43.39,--,52,--,4,4,0,1,1,0,Đúng
An Khê,23,11/07/2017,Ba,428.56,43.39,--,52,--,4,4,0,1,1,0,Đúng
An Khê,0,12/07/2017,Ba,428.55,43.39,--,52,--,4,4,0,1,1,0,Đúng
An Khê,1,12/07/2017,Ba,428.54,40.19,--,48.8,--,4,4,0,1,1,0,Đúng
An Khê,2,12/07/2017,Ba,428.57,30.63,--,4.8,--,4,4,0,1,1,0,Đúng
An Khê,3,12/07/2017,Ba,428.60,29.83,--,4,--,4,4,0,1,1,0,Đúng
An Khê,4,12/07/2017,Ba,428.63,29.83,--,4,--,4,4,0,1,1,0,Đúng
An Khê,5,12/07/2017,Ba,428.66,29.83,--,4,--,4,4,0,1,1,0,Đúng
An Khê,6,12/07/2017,Ba,428.66,41.60,--,41.6,--,4,4,0,1,1,0,Đúng
An Khê,7,12/07/2017,Ba,428.65,43.39,--,52,--,4,4,0,1,1,0,Đúng
An Khê,8,12/07/2017,Ba,428.63,30.78,--,52,--,4,4,0,1,1,0,Đúng
An Khê,9,12/07/2017,Ba,428.62,43.39,--,52,--,4,4,0,1,1,0,Đúng
An Khê,10,12/07/2017,Ba,428.61,43.39,--,52,--,4,4,0,1,1,0,Đúng
An Khê,11,12/07/2017,Ba,428.60,43.39,--,52,--,4,4,0,1,1,0,Đúng
An Khê,12,12/07/2017,Ba,428.60,52,--,52,--,4,4,0,1,1,0,Đúng
An Khê,13,12/07/2017,Ba,428.60,52,--,52,--,4,4,0,1,1,0,Đúng
An Khê,14,12/07/2017,Ba,428.60,52,--,52,--,4,4,0,1,1,0,Đúng
An Khê,15,12/07/2017,Ba,428.61,60.61,--,52,--,4,4,0,1,1,0,Đúng
An Khê,16,12/07/2017,Ba,428.63,69.22,--,52,--,4,4,0,1,1,0,Đúng
An Khê,17,12/07/2017,Ba,428.66,77.83,--,52,--,4,4,0,1,1,0,Đúng
An Khê,18,12/07/2017,Ba,428.70,86.44,--,52,--,4,4,0,1,1,0,Đúng
An Khê,19,12/07/2017,Ba,428.73,77.83,--,52,--,4,4,0,1,1,0,Đúng
An Khê,20,12/07/2017,Ba,428.77,86.44,--,52,--,4,4,0,1,1,0,Đúng
An Khê,21,12/07/2017,Ba,428.80,77.83,--,52,--,4,4,0,1,1,0,Đúng
An Khê,22,12/07/2017,Ba,428.80,52,--,52,--,4,4,0,1,1,0,Đúng
An Khê,23,12/07/2017,Ba,428.81,60.61,--,52,--,4,4,0,1,1,0,Đúng
An Khê,0,13/07/2017,Ba,428.81,52,--,52,--,4,4,0,1,1,0,Đúng
An Khê,1,13/07/2017,Ba,428.82,60.61,--,52,--,4,4,0,1,1,0,Đúng
An Khê,2,13/07/2017,Ba,428.82,51.20,--,51.2,--,4,4,0,1,1,0,Đúng
An Khê,3,13/07/2017,Ba,428.84,38.02,--,20.8,--,4,4,0,1,1,0,Đúng
An Khê,4,13/07/2017,Ba,428.88,38.44,--,4,--,4,4,0,1,1,0,Đúng
An Khê,5,13/07/2017,Ba,428.92,38.44,--,4,--,4,4,0,1,1,0,Đúng
An Khê,6,13/07/2017,Ba,428.95,29.83,--,4,--,4,4,0,1,1,0,Đúng
An Khê,7,13/07/2017,Ba,428.98,29.83,--,4,--,4,4,0,1,1,0,Đúng
An Khê,8,13/07/2017,Ba,428.99,12.61,--,4,--,4,4,0,1,1,0,Đúng
An Khê,9,13/07/2017,Ba,428.99,43.60,--,43.6,--,4,4,0,1,1,0,Đúng
