﻿Hồ chứa,LVS/Hồ/Ngày/Giờ,LVS/Hồ chứa/Ngày,Lưu vực sông,Mực nước hồ (m),Lưu lượng đến hồ (m³/s),Tổng lưu lượng xả (m³/s)[Yêu cầu],Tổng lưu lượng xả (m³/s)[Thực tế],Tổng lưu lượng xả (m³/s)[+/-],Dòng chảy tối thiểu (m³/s)[Yêu cầu],Dòng chảy tối thiểu (m³/s)[Thực tế],Dòng chảy tối thiểu (m³/s)[+/-],Thời gian xả (Giờ)[Yêu cầu],Thời gian xả (Giờ)[Thực tế],Thời gian xả (Giờ)[+/-],Thực Hiện
An Khê,18,2/7/2021,Ba,427.56,1.66,--,26.5,--,4,4,0,1,1,0,Đúng
An Khê,19,2/7/2021,Ba,427.53,1.92,--,26.5,--,4,4,0,1,1,0,Đúng
An Khê,20,2/7/2021,Ba,427.5,1.83,--,26.5,--,4,4,0,1,1,0,Đúng
An Khê,21,2/7/2021,Ba,427.47,1.69,--,26.5,--,4,4,0,1,1,0,Đúng
An Khê,22,2/7/2021,Ba,427.44,7.24,--,26.5,--,4,4,0,1,1,0,Đúng
An Khê,23,2/7/2021,Ba,427.46,35.65,--,26.5,--,4,4,0,1,1,0,Đúng
An Khê,0,3/7/2021,Ba,427.5,35.54,--,13.8,--,4,4,0,1,1,0,Đúng
An Khê,1,3/7/2021,Ba,427.53,35.67,--,4,--,4,4,0,1,1,0,Đúng
An Khê,2,3/7/2021,Ba,427.56,35.59,--,4,--,4,4,0,1,1,0,Đúng
An Khê,3,3/7/2021,Ba,427.59,35.64,--,4,--,4,4,0,1,1,0,Đúng
An Khê,4,3/7/2021,Ba,427.62,35.48,--,4,--,4,4,0,1,1,0,Đúng
An Khê,5,3/7/2021,Ba,427.64,35.44,--,4,--,4,4,0,1,1,0,Đúng
An Khê,6,3/7/2021,Ba,427.66,35.52,--,4,--,4,4,0,1,1,0,Đúng
An Khê,7,3/7/2021,Ba,427.66,5.97,--,4,--,4,4,0,1,1,0,Đúng
An Khê,8,3/7/2021,Ba,427.66,2.06,--,4,--,4,4,0,1,1,0,Đúng
An Khê,9,3/7/2021,Ba,427.65,1.88,--,4,--,4,4,0,1,1,0,Đúng
An Khê,10,3/7/2021,Ba,427.65,1.74,--,4,--,4,4,0,1,1,0,Đúng
An Khê,11,3/7/2021,Ba,427.65,1.95,--,4,--,4,4,0,1,1,0,Đúng
An Khê,12,3/7/2021,Ba,427.64,2.12,--,4,--,4,4,0,1,1,0,Đúng
An Khê,13,3/7/2021,Ba,427.64,1.86,--,4,--,4,4,0,1,1,0,Đúng
An Khê,14,3/7/2021,Ba,427.64,1.77,--,4,--,4,4,0,1,1,0,Đúng
An Khê,15,3/7/2021,Ba,427.63,1.91,--,4,--,4,4,0,1,1,0,Đúng
An Khê,16,3/7/2021,Ba,427.63,2.02,--,4,--,4,4,0,1,1,0,Đúng
An Khê,17,3/7/2021,Ba,427.62,2.15,--,11.1,--,4,4,0,1,1,0,Đúng
An Khê,18,3/7/2021,Ba,427.59,2.11,--,26.5,--,4,4,0,1,1,0,Đúng
An Khê,19,3/7/2021,Ba,427.57,1.96,--,26.5,--,4,4,0,1,1,0,Đúng
An Khê,20,3/7/2021,Ba,427.55,1.74,--,26.5,--,4,4,0,1,1,0,Đúng
An Khê,21,3/7/2021,Ba,427.53,1.58,--,26.5,--,4,4,0,1,1,0,Đúng
An Khê,22,3/7/2021,Ba,427.5,1.66,--,26.5,--,4,4,0,1,1,0,Đúng
An Khê,23,3/7/2021,Ba,427.47,1.59,--,26.5,--,4,4,0,1,1,0,Đúng
An Khê,0,4/7/2021,Ba,427.46,1.72,--,10.4,--,4,4,0,1,1,0,Đúng
An Khê,1,4/7/2021,Ba,427.44,1.63,--,15.1,--,4,4,0,1,1,0,Đúng
An Khê,2,4/7/2021,Ba,427.44,1.48,--,4,--,4,4,0,1,1,0,Đúng
An Khê,3,4/7/2021,Ba,427.44,1.61,--,4,--,4,4,0,1,1,0,Đúng
An Khê,4,4/7/2021,Ba,427.44,14.75,--,4,--,4,4,0,1,1,0,Đúng
An Khê,5,4/7/2021,Ba,427.45,29.52,--,4,--,4,4,0,1,1,0,Đúng
An Khê,6,4/7/2021,Ba,427.46,29.67,--,4,--,4,4,0,1,1,0,Đúng
An Khê,7,4/7/2021,Ba,427.46,6.65,--,4,--,4,4,0,1,1,0,Đúng
An Khê,8,4/7/2021,Ba,427.47,9.67,--,4,--,4,4,0,1,1,0,Đúng
An Khê,9,4/7/2021,Ba,427.47,1.95,--,4,--,4,4,0,1,1,0,Đúng
An Khê,10,4/7/2021,Ba,427.46,1.86,--,4,--,4,4,0,1,1,0,Đúng
An Khê,11,4/7/2021,Ba,427.46,1.72,--,4,--,4,4,0,1,1,0,Đúng
An Khê,12,4/7/2021,Ba,427.46,2.03,--,4,--,4,4,0,1,1,0,Đúng
An Khê,13,4/7/2021,Ba,427.45,1.94,--,4,--,4,4,0,1,1,0,Đúng
An Khê,14,4/7/2021,Ba,427.45,1.77,--,4,--,4,4,0,1,1,0,Đúng
An Khê,15,4/7/2021,Ba,427.45,1.82,--,4,--,4,4,0,1,1,0,Đúng
An Khê,16,4/7/2021,Ba,427.44,1.93,--,4,--,4,4,0,1,1,0,Đúng
An Khê,17,4/7/2021,Ba,427.44,2.14,--,4,--,4,4,0,1,1,0,Đúng
An Khê,18,4/7/2021,Ba,427.44,2.06,--,4,--,4,4,0,1,1,0,Đúng
An Khê,19,4/7/2021,Ba,427.44,2.56,--,4,--,4,4,0,1,1,0,Đúng
An Khê,20,4/7/2021,Ba,427.44,1.94,--,4,--,4,4,0,1,1,0,Đúng
An Khê,21,4/7/2021,Ba,427.44,1.87,--,4,--,4,4,0,1,1,0,Đúng
An Khê,22,4/7/2021,Ba,427.43,1.79,--,4,--,4,4,0,1,1,0,Đúng
An Khê,23,4/7/2021,Ba,427.43,1.85,--,4,--,4,4,0,1,1,0,Đúng
An Khê,0,5/7/2021,Ba,427.42,1.67,--,4,--,4,4,0,1,1,0,Đúng
An Khê,1,5/7/2021,Ba,427.42,1.82,--,4,--,4,4,0,1,1,0,Đúng
An Khê,2,5/7/2021,Ba,427.41,1.59,--,4,--,4,4,0,1,1,0,Đúng
An Khê,3,5/7/2021,Ba,427.41,1.66,--,4,--,4,4,0,1,1,0,Đúng
An Khê,4,5/7/2021,Ba,427.4,1.54,--,4,--,4,4,0,1,1,0,Đúng
An Khê,5,5/7/2021,Ba,427.4,1.63,--,4,--,4,4,0,1,1,0,Đúng
An Khê,6,5/7/2021,Ba,427.39,1.48,--,4,--,4,4,0,1,1,0,Đúng
An Khê,7,5/7/2021,Ba,427.39,1.57,--,4,--,4,4,0,1,1,0,Đúng
An Khê,8,5/7/2021,Ba,427.39,1.65,--,4,--,4,4,0,1,1,0,Đúng
An Khê,9,5/7/2021,Ba,427.38,1.81,--,4,--,4,4,0,1,1,0,Đúng
An Khê,10,5/7/2021,Ba,427.38,1.92,--,4,--,4,4,0,1,1,0,Đúng
An Khê,11,5/7/2021,Ba,427.38,1.76,--,4,--,4,4,0,1,1,0,Đúng
An Khê,12,5/7/2021,Ba,427.37,1.66,--,4,--,4,4,0,1,1,0,Đúng
An Khê,13,5/7/2021,Ba,427.37,1.84,--,4,--,4,4,0,1,1,0,Đúng
An Khê,14,5/7/2021,Ba,427.37,2.02,--,4,--,4,4,0,1,1,0,Đúng
An Khê,15,5/7/2021,Ba,427.37,1.88,--,4,--,4,4,0,1,1,0,Đúng
An Khê,16,5/7/2021,Ba,427.35,1.72,--,15.3,--,4,4,0,1,1,0,Đúng
An Khê,17,5/7/2021,Ba,427.32,1.96,--,26.4,--,4,4,0,1,1,0,Đúng
An Khê,18,5/7/2021,Ba,427.29,2.03,--,25.4,--,4,4,0,1,1,0,Đúng
An Khê,19,5/7/2021,Ba,427.26,2.15,--,26.5,--,4,4,0,1,1,0,Đúng
An Khê,20,5/7/2021,Ba,427.23,2.17,--,26.5,--,4,4,0,1,1,0,Đúng
An Khê,21,5/7/2021,Ba,427.2,2.23,--,26.5,--,4,4,0,1,1,0,Đúng
An Khê,22,5/7/2021,Ba,427.17,2.25,--,26.5,--,4,4,0,1,1,0,Đúng
An Khê,23,5/7/2021,Ba,427.17,22.53,--,25,--,4,4,0,1,1,0,Đúng
An Khê,0,6/7/2021,Ba,427.21,35.84,--,4,--,4,4,0,1,1,0,Đúng
An Khê,1,6/7/2021,Ba,427.25,35.67,--,4,--,4,4,0,1,1,0,Đúng
An Khê,2,6/7/2021,Ba,427.28,35.65,--,4,--,4,4,0,1,1,0,Đúng
An Khê,3,6/7/2021,Ba,427.32,35.63,--,4,--,4,4,0,1,1,0,Đúng
An Khê,4,6/7/2021,Ba,427.36,35.59,--,4,--,4,4,0,1,1,0,Đúng
An Khê,5,6/7/2021,Ba,427.39,35.57,--,4,--,4,4,0,1,1,0,Đúng
An Khê,6,6/7/2021,Ba,427.42,35.55,--,4,--,4,4,0,1,1,0,Đúng
An Khê,7,6/7/2021,Ba,427.45,35.49,--,4,--,4,4,0,1,1,0,Đúng
An Khê,8,6/7/2021,Ba,427.48,35.47,--,4,--,4,4,0,1,1,0,Đúng
An Khê,9,6/7/2021,Ba,427.51,35.42,--,4,--,4,4,0,1,1,0,Đúng
An Khê,10,6/7/2021,Ba,427.54,35.41,--,4,--,4,4,0,1,1,0,Đúng
An Khê,11,6/7/2021,Ba,427.57,35.38,--,4,--,4,4,0,1,1,0,Đúng
An Khê,12,6/7/2021,Ba,427.58,9.32,--,4,--,4,4,0,1,1,0,Đúng
An Khê,13,6/7/2021,Ba,427.58,1.46,--,4,--,4,4,0,1,1,0,Đúng
An Khê,14,6/7/2021,Ba,427.57,1.43,--,4,--,4,4,0,1,1,0,Đúng
An Khê,15,6/7/2021,Ba,427.56,1.41,--,6.3,--,4,4,0,1,1,0,Đúng
An Khê,16,6/7/2021,Ba,427.53,1.45,--,26.5,--,4,4,0,1,1,0,Đúng
An Khê,17,6/7/2021,Ba,427.5,1.48,--,26.5,--,4,4,0,1,1,0,Đúng
An Khê,18,6/7/2021,Ba,427.47,1.51,--,26.5,--,4,4,0,1,1,0,Đúng
An Khê,19,6/7/2021,Ba,427.44,1.56,--,26.5,--,4,4,0,1,1,0,Đúng
An Khê,20,6/7/2021,Ba,427.41,1.63,--,26.5,--,4,4,0,1,1,0,Đúng
An Khê,21,6/7/2021,Ba,427.38,1.74,--,26.5,--,4,4,0,1,1,0,Đúng
An Khê,22,6/7/2021,Ba,427.36,11.17,--,26.5,--,4,4,0,1,1,0,Đúng
An Khê,23,6/7/2021,Ba,427.37,35.23,--,26.5,--,4,4,0,1,1,0,Đúng
An Khê,0,7/7/2021,Ba,427.41,35.27,--,6.6,--,4,4,0,1,1,0,Đúng
An Khê,1,7/7/2021,Ba,427.44,35.25,--,4,--,4,4,0,1,1,0,Đúng
An Khê,2,7/7/2021,Ba,427.47,35.33,--,4,--,4,4,0,1,1,0,Đúng
An Khê,3,7/7/2021,Ba,427.5,35.36,--,4,--,4,4,0,1,1,0,Đúng
An Khê,4,7/7/2021,Ba,427.53,35.42,--,4,--,4,4,0,1,1,0,Đúng
An Khê,5,7/7/2021,Ba,427.56,35.43,--,4,--,4,4,0,1,1,0,Đúng
An Khê,6,7/7/2021,Ba,427.59,35.47,--,4,--,4,4,0,1,1,0,Đúng
An Khê,7,7/7/2021,Ba,427.62,35.51,--,4,--,4,4,0,1,1,0,Đúng
An Khê,8,7/7/2021,Ba,427.65,35.48,--,4,--,4,4,0,1,1,0,Đúng
An Khê,9,7/7/2021,Ba,427.68,35.42,--,4,--,4,4,0,1,1,0,Đúng
An Khê,10,7/7/2021,Ba,427.71,35.39,--,4,--,4,4,0,1,1,0,Đúng
An Khê,11,7/7/2021,Ba,427.72,7.04,--,4,--,4,4,0,1,1,0,Đúng
An Khê,12,7/7/2021,Ba,427.72,1.41,--,4,--,4,4,0,1,1,0,Đúng
An Khê,13,7/7/2021,Ba,427.71,1.39,--,4,--,4,4,0,1,1,0,Đúng
An Khê,14,7/7/2021,Ba,427.7,1.37,--,4,--,4,4,0,1,1,0,Đúng
An Khê,15,7/7/2021,Ba,427.69,1.34,--,4,--,4,4,0,1,1,0,Đúng
An Khê,16,7/7/2021,Ba,427.66,1.35,--,17,--,4,4,0,1,1,0,Đúng
An Khê,17,7/7/2021,Ba,427.63,1.39,--,23.5,--,4,4,0,1,1,0,Đúng
An Khê,18,7/7/2021,Ba,427.62,1.46,--,7.6,--,4,4,0,1,1,0,Đúng
An Khê,19,7/7/2021,Ba,427.59,1.52,--,20.6,--,4,4,0,1,1,0,Đúng
An Khê,20,7/7/2021,Ba,427.57,1.55,--,14.7,--,4,4,0,1,1,0,Đúng
An Khê,21,7/7/2021,Ba,427.57,2.13,--,4,--,4,4,0,1,1,0,Đúng
An Khê,22,7/7/2021,Ba,427.58,11.24,--,4,--,4,4,0,1,1,0,Đúng
An Khê,23,7/7/2021,Ba,427.62,35.45,--,7.3,--,4,4,0,1,1,0,Đúng
An Khê,0,8/7/2021,Ba,427.66,35.49,--,4,--,4,4,0,1,1,0,Đúng
An Khê,1,8/7/2021,Ba,427.69,35.53,--,4,--,4,4,0,1,1,0,Đúng
An Khê,2,8/7/2021,Ba,427.72,35.57,--,4,--,4,4,0,1,1,0,Đúng
An Khê,3,8/7/2021,Ba,427.75,35.63,--,4,--,4,4,0,1,1,0,Đúng
An Khê,4,8/7/2021,Ba,427.78,35.65,--,4,--,4,4,0,1,1,0,Đúng
An Khê,5,8/7/2021,Ba,427.81,35.67,--,4,--,4,4,0,1,1,0,Đúng
An Khê,6,8/7/2021,Ba,427.84,35.59,--,4,--,4,4,0,1,1,0,Đúng
An Khê,7,8/7/2021,Ba,427.87,35.56,--,4,--,4,4,0,1,1,0,Đúng
An Khê,8,8/7/2021,Ba,427.89,18.96,--,4,--,4,4,0,1,1,0,Đúng
An Khê,9,8/7/2021,Ba,427.88,1.37,--,4,--,4,4,0,1,1,0,Đúng
An Khê,10,8/7/2021,Ba,427.87,1.35,--,4,--,4,4,0,1,1,0,Đúng
An Khê,11,8/7/2021,Ba,427.86,1.27,--,4,--,4,4,0,1,1,0,Đúng
An Khê,12,8/7/2021,Ba,427.86,1.33,--,4,--,4,4,0,1,1,0,Đúng
An Khê,13,8/7/2021,Ba,427.85,1.44,--,4,--,4,4,0,1,1,0,Đúng
An Khê,14,8/7/2021,Ba,427.85,1.47,--,4,--,4,4,0,1,1,0,Đúng
An Khê,15,8/7/2021,Ba,427.84,1.54,--,4,--,4,4,0,1,1,0,Đúng
An Khê,16,8/7/2021,Ba,427.84,1.57,--,4,--,4,4,0,1,1,0,Đúng
An Khê,17,8/7/2021,Ba,427.83,1.62,--,4,--,4,4,0,1,1,0,Đúng
An Khê,18,8/7/2021,Ba,427.83,1.67,--,4,--,4,4,0,1,1,0,Đúng
An Khê,19,8/7/2021,Ba,427.82,1.73,--,4,--,4,4,0,1,1,0,Đúng
An Khê,20,8/7/2021,Ba,427.82,1.71,--,4,--,4,4,0,1,1,0,Đúng
An Khê,21,8/7/2021,Ba,427.81,1.68,--,4,--,4,4,0,1,1,0,Đúng
An Khê,22,8/7/2021,Ba,427.81,1.7,--,4,--,4,4,0,1,1,0,Đúng
An Khê,23,8/7/2021,Ba,427.8,1.67,--,4,--,4,4,0,1,1,0,Đúng
An Khê,0,9/7/2021,Ba,427.8,1.69,--,4,--,4,4,0,1,1,0,Đúng
An Khê,1,9/7/2021,Ba,427.79,1.65,--,4,--,4,4,0,1,1,0,Đúng
An Khê,2,9/7/2021,Ba,427.79,1.66,--,4,--,4,4,0,1,1,0,Đúng
An Khê,3,9/7/2021,Ba,427.79,1.63,--,4,--,4,4,0,1,1,0,Đúng
An Khê,4,9/7/2021,Ba,427.78,1.59,--,4,--,4,4,0,1,1,0,Đúng
An Khê,5,9/7/2021,Ba,427.78,1.62,--,4,--,4,4,0,1,1,0,Đúng
An Khê,6,9/7/2021,Ba,427.78,1.64,--,4,--,4,4,0,1,1,0,Đúng
An Khê,7,9/7/2021,Ba,427.77,1.58,--,4,--,4,4,0,1,1,0,Đúng
An Khê,8,9/7/2021,Ba,427.77,1.63,--,4,--,4,4,0,1,1,0,Đúng
An Khê,9,9/7/2021,Ba,427.76,1.65,--,4,--,4,4,0,1,1,0,Đúng
An Khê,10,9/7/2021,Ba,427.76,1.68,--,4,--,4,4,0,1,1,0,Đúng
An Khê,11,9/7/2021,Ba,427.75,1.73,--,4,--,4,4,0,1,1,0,Đúng
An Khê,12,9/7/2021,Ba,427.75,1.75,--,4,--,4,4,0,1,1,0,Đúng
An Khê,13,9/7/2021,Ba,427.74,1.77,--,4,--,4,4,0,1,1,0,Đúng
An Khê,14,9/7/2021,Ba,427.74,1.81,--,4,--,4,4,0,1,1,0,Đúng
An Khê,15,9/7/2021,Ba,427.73,1.83,--,4,--,4,4,0,1,1,0,Đúng
An Khê,16,9/7/2021,Ba,427.73,1.79,--,4,--,4,4,0,1,1,0,Đúng
An Khê,17,9/7/2021,Ba,427.71,2.48,--,19.9,--,4,4,0,1,1,0,Đúng
An Khê,18,9/7/2021,Ba,427.68,2.43,--,24.9,--,4,4,0,1,1,0,Đúng
An Khê,19,9/7/2021,Ba,427.65,2.37,--,26.5,--,4,4,0,1,1,0,Đúng
An Khê,20,9/7/2021,Ba,427.62,2.34,--,26.5,--,4,4,0,1,1,0,Đúng
An Khê,21,9/7/2021,Ba,427.59,2.36,--,26.5,--,4,4,0,1,1,0,Đúng
An Khê,22,9/7/2021,Ba,427.57,2.19,--,14.5,--,4,4,0,1,1,0,Đúng
An Khê,23,9/7/2021,Ba,427.57,2.23,--,4,--,4,4,0,1,1,0,Đúng
An Khê,0,10/7/2021,Ba,427.57,2.18,--,4,--,4,4,0,1,1,0,Đúng
An Khê,1,10/7/2021,Ba,427.57,2.24,--,4,--,4,4,0,1,1,0,Đúng
An Khê,2,10/7/2021,Ba,427.57,2.27,--,4,--,4,4,0,1,1,0,Đúng
An Khê,3,10/7/2021,Ba,427.57,2.25,--,4,--,4,4,0,1,1,0,Đúng
An Khê,4,10/7/2021,Ba,427.57,2.28,--,4,--,4,4,0,1,1,0,Đúng
An Khê,5,10/7/2021,Ba,427.57,2.24,--,4,--,4,4,0,1,1,0,Đúng
An Khê,6,10/7/2021,Ba,427.57,2.33,--,4,--,4,4,0,1,1,0,Đúng
An Khê,7,10/7/2021,Ba,427.57,2.37,--,4,--,4,4,0,1,1,0,Đúng
An Khê,8,10/7/2021,Ba,427.56,1.78,--,4,--,4,4,0,1,1,0,Đúng
An Khê,9,10/7/2021,Ba,427.56,1.86,--,4,--,4,4,0,1,1,0,Đúng
An Khê,10,10/7/2021,Ba,427.56,1.93,--,4,--,4,4,0,1,1,0,Đúng
An Khê,11,10/7/2021,Ba,427.55,1.89,--,4,--,4,4,0,1,1,0,Đúng
An Khê,12,10/7/2021,Ba,427.55,1.83,--,4,--,4,4,0,1,1,0,Đúng
An Khê,13,10/7/2021,Ba,427.54,1.77,--,4,--,4,4,0,1,1,0,Đúng
An Khê,14,10/7/2021,Ba,427.54,1.75,--,4,--,4,4,0,1,1,0,Đúng
An Khê,15,10/7/2021,Ba,427.53,1.71,--,4,--,4,4,0,1,1,0,Đúng
An Khê,16,10/7/2021,Ba,427.53,1.69,--,4,--,4,4,0,1,1,0,Đúng
An Khê,17,10/7/2021,Ba,427.52,1.63,--,4,--,4,4,0,1,1,0,Đúng
An Khê,18,10/7/2021,Ba,427.52,1.61,--,4,--,4,4,0,1,1,0,Đúng
An Khê,19,10/7/2021,Ba,427.52,1.59,--,4,--,4,4,0,1,1,0,Đúng
An Khê,20,10/7/2021,Ba,427.51,1.61,--,10.4,--,4,4,0,1,1,0,Đúng
An Khê,21,10/7/2021,Ba,427.48,1.64,--,26.5,--,4,4,0,1,1,0,Đúng
An Khê,22,10/7/2021,Ba,427.45,1.62,--,26.5,--,4,4,0,1,1,0,Đúng
An Khê,23,10/7/2021,Ba,427.42,1.59,--,26.5,--,4,4,0,1,1,0,Đúng
An Khê,0,11/7/2021,Ba,427.41,1.65,--,8.1,--,4,4,0,1,1,0,Đúng
An Khê,1,11/7/2021,Ba,427.41,1.76,--,4,--,4,4,0,1,1,0,Đúng
An Khê,2,11/7/2021,Ba,427.41,1.79,--,4,--,4,4,0,1,1,0,Đúng
An Khê,3,11/7/2021,Ba,427.41,1.75,--,4,--,4,4,0,1,1,0,Đúng
An Khê,4,11/7/2021,Ba,427.41,1.72,--,4,--,4,4,0,1,1,0,Đúng
An Khê,5,11/7/2021,Ba,417.41,1.74,--,4,--,4,4,0,1,1,0,Đúng
An Khê,6,11/7/2021,Ba,427.41,1.78,--,4,--,4,4,0,1,1,0,Đúng
An Khê,7,11/7/2021,Ba,427.41,1.79,--,4,--,4,4,0,1,1,0,Đúng
An Khê,8,11/7/2021,Ba,427.4,1.76,--,4,--,4,4,0,1,1,0,Đúng
An Khê,9,11/7/2021,Ba,427.4,1.73,--,4,--,4,4,0,1,1,0,Đúng
An Khê,10,11/7/2021,Ba,427.4,1.68,--,4,--,4,4,0,1,1,0,Đúng
An Khê,11,11/7/2021,Ba,427.39,1.55,--,4,--,4,4,0,1,1,0,Đúng
An Khê,12,11/7/2021,Ba,427.39,1.62,--,4,--,4,4,0,1,1,0,Đúng
An Khê,13,11/7/2021,Ba,427.39,1.64,--,4,--,4,4,0,1,1,0,Đúng
An Khê,14,11/7/2021,Ba,427.38,1.49,--,4,--,4,4,0,1,1,0,Đúng
An Khê,15,11/7/2021,Ba,427.38,1.53,--,4,--,4,4,0,1,1,0,Đúng
An Khê,16,11/7/2021,Ba,427.37,1.47,--,4,--,4,4,0,1,1,0,Đúng
An Khê,17,11/7/2021,Ba,427.37,1.52,--,4,--,4,4,0,1,1,0,Đúng
An Khê,18,11/7/2021,Ba,427.36,1.48,--,4,--,4,4,0,1,1,0,Đúng
An Khê,19,11/7/2021,Ba,427.36,1.56,--,4,--,4,4,0,1,1,0,Đúng
An Khê,20,11/7/2021,Ba,427.35,1.64,--,4,--,4,4,0,1,1,0,Đúng
An Khê,21,11/7/2021,Ba,427.35,1.81,--,4,--,4,4,0,1,1,0,Đúng
An Khê,22,11/7/2021,Ba,427.34,1.66,--,4,--,4,4,0,1,1,0,Đúng
An Khê,23,11/7/2021,Ba,427.34,1.52,--,4,--,4,4,0,1,1,0,Đúng
An Khê,0,12/7/2021,Ba,427.33,1.45,--,4,--,4,4,0,1,1,0,Đúng
An Khê,1,12/7/2021,Ba,427.33,1.55,--,4,--,4,4,0,1,1,0,Đúng
An Khê,2,12/7/2021,Ba,427.33,1.62,--,4,--,4,4,0,1,1,0,Đúng
An Khê,3,12/7/2021,Ba,427.32,1.69,--,4,--,4,4,0,1,1,0,Đúng
An Khê,4,12/7/2021,Ba,427.32,1.48,--,4,--,4,4,0,1,1,0,Đúng
An Khê,5,12/7/2021,Ba,427.32,1.61,--,4,--,4,4,0,1,1,0,Đúng
An Khê,6,12/7/2021,Ba,427.31,1.74,--,4,--,4,4,0,1,1,0,Đúng
An Khê,7,12/7/2021,Ba,427.31,1.82,--,4,--,4,4,0,1,1,0,Đúng
An Khê,8,12/7/2021,Ba,427.3,1.67,--,4,--,4,4,0,1,1,0,Đúng
An Khê,9,12/7/2021,Ba,427.3,1.65,--,4,--,4,4,0,1,1,0,Đúng
An Khê,10,12/7/2021,Ba,427.29,1.59,--,4,--,4,4,0,1,1,0,Đúng
An Khê,11,12/7/2021,Ba,427.29,1.61,--,4,--,4,4,0,1,1,0,Đúng
An Khê,12,12/7/2021,Ba,427.28,1.56,--,4,--,4,4,0,1,1,0,Đúng
An Khê,13,12/7/2021,Ba,427.28,1.58,--,4,--,4,4,0,1,1,0,Đúng
An Khê,14,12/7/2021,Ba,427.27,1.49,--,4,--,4,4,0,1,1,0,Đúng
An Khê,15,12/7/2021,Ba,427.26,1.51,--,10.2,--,4,4,0,1,1,0,Đúng
An Khê,16,12/7/2021,Ba,427.23,1.47,--,26.3,--,4,4,0,1,1,0,Đúng
An Khê,17,12/7/2021,Ba,427.19,1.53,--,26.5,--,4,4,0,1,1,0,Đúng
An Khê,18,12/7/2021,Ba,427.15,1.72,--,25,--,4,4,0,1,1,0,Đúng
An Khê,19,12/7/2021,Ba,427.12,1.64,--,26.5,--,4,4,0,1,1,0,Đúng
An Khê,20,12/7/2021,Ba,427.1,1.78,--,25.3,--,4,4,0,1,1,0,Đúng
An Khê,21,12/7/2021,Ba,427.08,2.02,--,23.5,--,4,4,0,1,1,0,Đúng
An Khê,22,12/7/2021,Ba,427.07,15.22,--,23.5,--,4,4,0,1,1,0,Đúng
An Khê,23,12/7/2021,Ba,427.08,37.45,--,23.5,--,4,4,0,1,1,0,Đúng
An Khê,0,13/07/2021,Ba,427.09,37.39,--,7.6,--,4,4,0,1,1,0,Đúng
An Khê,1,13/07/2021,Ba,427.13,37.32,--,4,--,4,4,0,1,1,0,Đúng
An Khê,2,13/07/2021,Ba,427.17,37.41,--,4,--,4,4,0,1,1,0,Đúng
An Khê,3,13/07/2021,Ba,427.21,37.62,--,4,--,4,4,0,1,1,0,Đúng
An Khê,4,13/07/2021,Ba,427.25,37.75,--,4,--,4,4,0,1,1,0,Đúng
An Khê,5,13/07/2021,Ba,427.29,37.52,--,4,--,4,4,0,1,1,0,Đúng
