﻿Hồ chứa,LVS/Hồ/Ngày/Giờ,LVS/Hồ chứa/Ngày,Lưu vực sông,Mực nước hồ (m),Lưu lượng đến hồ (m³/s),Tổng lưu lượng xả (m³/s)[Yêu cầu],Tổng lưu lượng xả (m³/s)[Thực tế],Tổng lưu lượng xả (m³/s)[+/-],Dòng chảy tối thiểu (m³/s)[Yêu cầu],Dòng chảy tối thiểu (m³/s)[Thực tế],Dòng chảy tối thiểu (m³/s)[+/-],Thời gian xả (Giờ)[Yêu cầu],Thời gian xả (Giờ)[Thực tế],Thời gian xả (Giờ)[+/-],Thực Hiện
An Khê,12,04/04/2016,Ba,428.43,3.85,--,6,--,6,6,0,1,1,0,Đúng
An Khê,13,04/04/2016,Ba,428.43,3.85,--,6,--,6,6,0,1,1,0,Đúng
An Khê,14,04/04/2016,Ba,428.43,3.85,--,6,--,6,6,0,1,1,0,Đúng
An Khê,15,04/04/2016,Ba,428.43,6,--,6,--,6,6,0,1,1,0,Đúng
An Khê,16,04/04/2016,Ba,428.43,6,--,6,--,6,6,0,1,1,0,Đúng
An Khê,17,04/04/2016,Ba,428.44,8.15,--,6,--,6,6,0,1,1,0,Đúng
An Khê,18,04/04/2016,Ba,428.46,12.46,--,6,--,6,6,0,1,1,0,Đúng
An Khê,19,04/04/2016,Ba,428.48,16.76,--,6,--,6,6,0,1,1,0,Đúng
An Khê,20,04/04/2016,Ba,428.49,18.42,--,4,--,4,4,0,1,1,0,Đúng
An Khê,21,04/04/2016,Ba,428.50,17.92,--,4,--,4,4,0,1,1,0,Đúng
An Khê,22,04/04/2016,Ba,428.51,15.26,--,4,--,4,4,0,1,1,0,Đúng
An Khê,23,04/04/2016,Ba,428.52,12.61,--,4,--,4,4,0,1,1,0,Đúng
An Khê,0,05/04/2016,Ba,428.53,10.54,--,4,--,4,4,0,1,1,0,Đúng
An Khê,1,05/04/2016,Ba,428.55,12.70,--,4,--,4,4,0,1,1,0,Đúng
An Khê,2,05/04/2016,Ba,428.57,14.85,--,4,--,4,4,0,1,1,0,Đúng
An Khê,3,05/04/2016,Ba,428.59,17,--,4,--,4,4,0,1,1,0,Đúng
An Khê,4,05/04/2016,Ba,428.61,21.22,--,4,--,4,4,0,1,1,0,Đúng
An Khê,5,05/04/2016,Ba,428.62,19.07,--,4,--,4,4,0,1,1,0,Đúng
An Khê,6,05/04/2016,Ba,428.63,17.42,--,6,--,6,6,0,1,1,0,Đúng
An Khê,7,05/04/2016,Ba,428.63,13.61,--,6,--,6,6,0,1,1,0,Đúng
An Khê,8,05/04/2016,Ba,428.63,9.81,--,6,--,6,6,0,1,1,0,Đúng
An Khê,9,05/04/2016,Ba,428.63,8.15,--,6,--,6,6,0,1,1,0,Đúng
An Khê,10,05/04/2016,Ba,428.63,6,--,6,--,6,6,0,1,1,0,Đúng
An Khê,11,05/04/2016,Ba,428.63,6,--,6,--,6,6,0,1,1,0,Đúng
An Khê,12,05/04/2016,Ba,428.63,6,--,6,--,6,6,0,1,1,0,Đúng
An Khê,13,05/04/2016,Ba,428.61,6.57,--,25.5,--,6,6,0,1,1,0,Đúng
An Khê,14,05/04/2016,Ba,428.59,7.14,--,25.5,--,6,6,0,1,1,0,Đúng
An Khê,15,05/04/2016,Ba,428.58,9.49,--,24,--,6,6,0,1,1,0,Đúng
An Khê,16,05/04/2016,Ba,428.58,13.99,--,24,--,6,6,0,1,1,0,Đúng
An Khê,17,05/04/2016,Ba,428.58,13.42,--,6,--,6,6,0,1,1,0,Đúng
An Khê,18,05/04/2016,Ba,428.59,15,--,6,--,6,6,0,1,1,0,Đúng
An Khê,19,05/04/2016,Ba,428.60,14.81,--,6,--,6,6,0,1,1,0,Đúng
An Khê,20,05/04/2016,Ba,428.61,11.96,--,4,--,4,4,0,1,1,0,Đúng
An Khê,21,05/04/2016,Ba,428.62,13.61,--,4,--,4,4,0,1,1,0,Đúng
An Khê,22,05/04/2016,Ba,428.63,13.11,--,4,--,4,4,0,1,1,0,Đúng
An Khê,23,05/04/2016,Ba,428.64,12.61,--,4,--,4,4,0,1,1,0,Đúng
An Khê,0,06/04/2016,Ba,428.65,10.54,--,4,--,4,4,0,1,1,0,Đúng
An Khê,1,06/04/2016,Ba,428.67,12.70,--,4,--,4,4,0,1,1,0,Đúng
An Khê,2,06/04/2016,Ba,428.68,12.70,--,4,--,4,4,0,1,1,0,Đúng
An Khê,3,06/04/2016,Ba,428.70,14.85,--,4,--,4,4,0,1,1,0,Đúng
An Khê,4,06/04/2016,Ba,428.71,16.92,--,4,--,4,4,0,1,1,0,Đúng
An Khê,5,06/04/2016,Ba,428.73,16.92,--,4,--,4,4,0,1,1,0,Đúng
An Khê,6,06/04/2016,Ba,428.74,17.42,--,6,--,6,6,0,1,1,0,Đúng
An Khê,7,06/04/2016,Ba,428.74,13.61,--,6,--,6,6,0,1,1,0,Đúng
An Khê,8,06/04/2016,Ba,428.73,9.81,--,6,--,6,6,0,1,1,0,Đúng
An Khê,9,06/04/2016,Ba,428.73,6,--,6,--,6,6,0,1,1,0,Đúng
An Khê,10,06/04/2016,Ba,428.73,3.85,--,6,--,6,6,0,1,1,0,Đúng
An Khê,11,06/04/2016,Ba,428.73,3.85,--,6,--,6,6,0,1,1,0,Đúng
An Khê,12,06/04/2016,Ba,428.73,6,--,6,--,6,6,0,1,1,0,Đúng
An Khê,13,06/04/2016,Ba,428.72,8.72,--,25.5,--,6,6,0,1,1,0,Đúng
An Khê,14,06/04/2016,Ba,428.71,11.44,--,25.5,--,6,6,0,1,1,0,Đúng
An Khê,15,06/04/2016,Ba,428.70,14.17,--,25.5,--,6,6,0,1,1,0,Đúng
An Khê,16,06/04/2016,Ba,428.69,16.89,--,25.5,--,6,6,0,1,1,0,Đúng
An Khê,17,06/04/2016,Ba,428.70,16.32,--,6,--,6,6,0,1,1,0,Đúng
An Khê,18,06/04/2016,Ba,428.71,15.75,--,6,--,6,6,0,1,1,0,Đúng
An Khê,19,06/04/2016,Ba,428.72,15.18,--,6,--,6,6,0,1,1,0,Đúng
An Khê,20,06/04/2016,Ba,428.73,14.11,--,4,--,4,4,0,1,1,0,Đúng
An Khê,21,06/04/2016,Ba,428.74,13.61,--,4,--,4,4,0,1,1,0,Đúng
An Khê,22,06/04/2016,Ba,428.75,13.11,--,4,--,4,4,0,1,1,0,Đúng
An Khê,23,06/04/2016,Ba,428.77,14.76,--,4,--,4,4,0,1,1,0,Đúng
An Khê,0,07/04/2016,Ba,428.79,12.78,--,4,--,4,4,0,1,1,0,Đúng
An Khê,1,07/04/2016,Ba,428.80,12.78,--,4,--,4,4,0,1,1,0,Đúng
An Khê,2,07/04/2016,Ba,428.81,12.78,--,4,--,4,4,0,1,1,0,Đúng
An Khê,3,07/04/2016,Ba,428.82,10.63,--,4,--,4,4,0,1,1,0,Đúng
An Khê,4,07/04/2016,Ba,428.83,12.61,--,4,--,4,4,0,1,1,0,Đúng
An Khê,5,07/04/2016,Ba,428.83,10.46,--,4,--,4,4,0,1,1,0,Đúng
An Khê,6,07/04/2016,Ba,428.84,10.96,--,6,--,6,6,0,1,1,0,Đúng
An Khê,7,07/04/2016,Ba,428.84,9.31,--,6,--,6,6,0,1,1,0,Đúng
An Khê,8,07/04/2016,Ba,428.83,5.50,--,6,--,6,6,0,1,1,0,Đúng
An Khê,9,07/04/2016,Ba,428.82,3.85,--,6,--,6,6,0,1,1,0,Đúng
An Khê,10,07/04/2016,Ba,428.82,1.69,--,6,--,6,6,0,1,1,0,Đúng
An Khê,11,07/04/2016,Ba,428.82,1.69,--,6,--,6,6,0,1,1,0,Đúng
An Khê,12,07/04/2016,Ba,428.82,3.85,--,6,--,6,6,0,1,1,0,Đúng
An Khê,13,07/04/2016,Ba,428.81,8.72,--,25.5,--,6,6,0,1,1,0,Đúng
An Khê,14,07/04/2016,Ba,428.80,11.44,--,25.5,--,6,6,0,1,1,0,Đúng
An Khê,15,07/04/2016,Ba,428.79,14.17,--,25.5,--,6,6,0,1,1,0,Đúng
An Khê,16,07/04/2016,Ba,428.79,19.04,--,25.5,--,6,6,0,1,1,0,Đúng
An Khê,17,07/04/2016,Ba,428.79,16.32,--,6,--,6,6,0,1,1,0,Đúng
An Khê,18,07/04/2016,Ba,428.80,15.75,--,6,--,6,6,0,1,1,0,Đúng
An Khê,19,07/04/2016,Ba,428.81,15.18,--,6,--,6,6,0,1,1,0,Đúng
An Khê,20,07/04/2016,Ba,428.82,11.96,--,4,--,4,4,0,1,1,0,Đúng
An Khê,21,07/04/2016,Ba,428.83,13.61,--,4,--,4,4,0,1,1,0,Đúng
An Khê,22,07/04/2016,Ba,428.84,13.11,--,4,--,4,4,0,1,1,0,Đúng
An Khê,23,07/04/2016,Ba,428.86,14.76,--,4,--,4,4,0,1,1,0,Đúng
An Khê,0,08/04/2016,Ba,428.87,14.76,--,4,--,4,4,0,1,1,0,Đúng
An Khê,1,08/04/2016,Ba,428.88,14.76,--,4,--,4,4,0,1,1,0,Đúng
An Khê,2,08/04/2016,Ba,428.89,14.76,--,4,--,4,4,0,1,1,0,Đúng
An Khê,3,08/04/2016,Ba,428.90,12.61,--,4,--,4,4,0,1,1,0,Đúng
An Khê,4,08/04/2016,Ba,428.91,12.61,--,4,--,4,4,0,1,1,0,Đúng
An Khê,5,08/04/2016,Ba,428.91,10.46,--,4,--,4,4,0,1,1,0,Đúng
An Khê,6,08/04/2016,Ba,428.92,10.96,--,6,--,6,6,0,1,1,0,Đúng
An Khê,7,08/04/2016,Ba,428.92,9.31,--,6,--,6,6,0,1,1,0,Đúng
An Khê,8,08/04/2016,Ba,428.91,5.50,--,6,--,6,6,0,1,1,0,Đúng
An Khê,9,08/04/2016,Ba,428.91,6,--,6,--,6,6,0,1,1,0,Đúng
An Khê,10,08/04/2016,Ba,428.91,3.85,--,6,--,6,6,0,1,1,0,Đúng
An Khê,11,08/04/2016,Ba,428.91,3.85,--,6,--,6,6,0,1,1,0,Đúng
An Khê,12,08/04/2016,Ba,428.91,6,--,6,--,6,6,0,1,1,0,Đúng
An Khê,13,08/04/2016,Ba,428.91,10.88,--,25.5,--,6,6,0,1,1,0,Đúng
An Khê,14,08/04/2016,Ba,428.89,11.44,--,25.5,--,6,6,0,1,1,0,Đúng
An Khê,15,08/04/2016,Ba,428.88,14.17,--,25.5,--,6,6,0,1,1,0,Đúng
An Khê,16,08/04/2016,Ba,428.87,16.89,--,25.5,--,6,6,0,1,1,0,Đúng
An Khê,17,08/04/2016,Ba,428.86,9.86,--,6,--,6,6,0,1,1,0,Đúng
An Khê,18,08/04/2016,Ba,428.87,11.44,--,6,--,6,6,0,1,1,0,Đúng
An Khê,19,08/04/2016,Ba,428.88,10.88,--,6,--,6,6,0,1,1,0,Đúng
An Khê,20,08/04/2016,Ba,428.89,9.31,--,4,--,4,4,0,1,1,0,Đúng
An Khê,21,08/04/2016,Ba,428.91,15.76,--,4,--,4,4,0,1,1,0,Đúng
An Khê,22,08/04/2016,Ba,428.93,17.42,--,4,--,4,4,0,1,1,0,Đúng
An Khê,23,08/04/2016,Ba,428.94,16.92,--,4,--,4,4,0,1,1,0,Đúng
An Khê,0,09/04/2016,Ba,428.95,14.85,--,4,--,4,4,0,1,1,0,Đúng
An Khê,1,09/04/2016,Ba,428.96,12.70,--,4,--,4,4,0,1,1,0,Đúng
An Khê,2,09/04/2016,Ba,428.97,10.54,--,4,--,4,4,0,1,1,0,Đúng
An Khê,3,09/04/2016,Ba,428.98,10.54,--,4,--,4,4,0,1,1,0,Đúng
An Khê,4,09/04/2016,Ba,428.99,12.61,--,4,--,4,4,0,1,1,0,Đúng
An Khê,5,09/04/2016,Ba,428.99,10.46,--,4,--,4,4,0,1,1,0,Đúng
An Khê,6,09/04/2016,Ba,428.99,8.81,--,6,--,6,6,0,1,1,0,Đúng
An Khê,7,09/04/2016,Ba,429,9.31,--,6,--,6,6,0,1,1,0,Đúng
An Khê,8,09/04/2016,Ba,429.01,10.54,--,6,--,6,6,0,1,1,0,Đúng
An Khê,9,09/04/2016,Ba,429.01,11.04,--,6,--,6,6,0,1,1,0,Đúng
An Khê,10,09/04/2016,Ba,429.01,11.04,--,6,--,6,6,0,1,1,0,Đúng
An Khê,11,09/04/2016,Ba,429.01,8.89,--,6,--,6,6,0,1,1,0,Đúng
An Khê,12,09/04/2016,Ba,429.01,6,--,6,--,6,6,0,1,1,0,Đúng
An Khê,13,09/04/2016,Ba,429,7.99,--,25.5,--,6,6,0,1,1,0,Đúng
An Khê,14,09/04/2016,Ba,428.98,8.56,--,25.5,--,6,6,0,1,1,0,Đúng
An Khê,15,09/04/2016,Ba,428.97,11.28,--,25.5,--,6,6,0,1,1,0,Đúng
An Khê,16,09/04/2016,Ba,428.95,11.85,--,25.5,--,6,6,0,1,1,0,Đúng
An Khê,17,09/04/2016,Ba,428.94,7.71,--,6,--,6,6,0,1,1,0,Đúng
An Khê,18,09/04/2016,Ba,428.94,7.14,--,6,--,6,6,0,1,1,0,Đúng
An Khê,19,09/04/2016,Ba,428.95,6.57,--,6,--,6,6,0,1,1,0,Đúng
An Khê,20,09/04/2016,Ba,428.94,8.22,--,23.5,--,4,4,0,1,1,0,Đúng
An Khê,21,09/04/2016,Ba,428.93,12.60,--,23.5,--,4,4,0,1,1,0,Đúng
An Khê,22,09/04/2016,Ba,428.92,14.82,--,23.5,--,4,4,0,1,1,0,Đúng
An Khê,23,09/04/2016,Ba,428.91,14.89,--,23.5,--,4,4,0,1,1,0,Đúng
An Khê,0,10/04/2016,Ba,428.90,12.17,--,4,--,4,4,0,1,1,0,Đúng
An Khê,1,10/04/2016,Ba,428.91,11.51,--,4,--,4,4,0,1,1,0,Đúng
An Khê,2,10/04/2016,Ba,428.91,8.79,--,4,--,4,4,0,1,1,0,Đúng
An Khê,3,10/04/2016,Ba,428.92,8.22,--,4,--,4,4,0,1,1,0,Đúng
An Khê,4,10/04/2016,Ba,428.92,8.31,--,4,--,4,4,0,1,1,0,Đúng
An Khê,5,10/04/2016,Ba,428.92,6.50,--,4,--,4,4,0,1,1,0,Đúng
An Khê,6,10/04/2016,Ba,428.92,6.65,--,6,--,6,6,0,1,1,0,Đúng
An Khê,7,10/04/2016,Ba,428.92,5,--,6,--,6,6,0,1,1,0,Đúng
An Khê,8,10/04/2016,Ba,428.92,5.50,--,6,--,6,6,0,1,1,0,Đúng
An Khê,9,10/04/2016,Ba,428.92,6,--,6,--,6,6,0,1,1,0,Đúng
An Khê,10,10/04/2016,Ba,428.92,6,--,6,--,6,6,0,1,1,0,Đúng
An Khê,11,10/04/2016,Ba,428.92,6,--,6,--,6,6,0,1,1,0,Đúng
An Khê,12,10/04/2016,Ba,428.91,3.85,--,6,--,6,6,0,1,1,0,Đúng
An Khê,13,10/04/2016,Ba,428.91,3.85,--,6,--,6,6,0,1,1,0,Đúng
An Khê,14,10/04/2016,Ba,428.91,3.85,--,6,--,6,6,0,1,1,0,Đúng
An Khê,15,10/04/2016,Ba,428.91,3.85,--,6,--,6,6,0,1,1,0,Đúng
An Khê,16,10/04/2016,Ba,428.91,6,--,6,--,6,6,0,1,1,0,Đúng
An Khê,17,10/04/2016,Ba,428.90,3.85,--,6,--,6,6,0,1,1,0,Đúng
An Khê,18,10/04/2016,Ba,428.90,3.85,--,6,--,6,6,0,1,1,0,Đúng
An Khê,19,10/04/2016,Ba,428.90,3.85,--,6,--,6,6,0,1,1,0,Đúng
An Khê,20,10/04/2016,Ba,428.90,3.35,--,4,--,4,4,0,1,1,0,Đúng
An Khê,21,10/04/2016,Ba,428.89,2.85,--,4,--,4,4,0,1,1,0,Đúng
An Khê,22,10/04/2016,Ba,428.89,2.35,--,4,--,4,4,0,1,1,0,Đúng
An Khê,23,10/04/2016,Ba,428.89,1.85,--,4,--,4,4,0,1,1,0,Đúng
An Khê,0,11/04/2016,Ba,428.89,1.85,--,4,--,4,4,0,1,1,0,Đúng
An Khê,1,11/04/2016,Ba,428.89,4,--,4,--,4,4,0,1,1,0,Đúng
An Khê,2,11/04/2016,Ba,428.89,4,--,4,--,4,4,0,1,1,0,Đúng
An Khê,3,11/04/2016,Ba,428.89,4,--,4,--,4,4,0,1,1,0,Đúng
An Khê,4,11/04/2016,Ba,428.88,1.85,--,4,--,4,4,0,1,1,0,Đúng
An Khê,5,11/04/2016,Ba,428.88,1.85,--,4,--,4,4,0,1,1,0,Đúng
An Khê,6,11/04/2016,Ba,428.88,2.35,--,6,--,6,6,0,1,1,0,Đúng
An Khê,7,11/04/2016,Ba,428.87,0.69,--,6,--,6,6,0,1,1,0,Đúng
An Khê,8,11/04/2016,Ba,428.87,3.35,--,6,--,6,6,0,1,1,0,Đúng
An Khê,9,11/04/2016,Ba,428.87,3.85,--,6,--,6,6,0,1,1,0,Đúng
An Khê,10,11/04/2016,Ba,428.86,1.69,--,6,--,6,6,0,1,1,0,Đúng
An Khê,11,11/04/2016,Ba,428.86,3.85,--,6,--,6,6,0,1,1,0,Đúng
An Khê,12,11/04/2016,Ba,428.85,1.69,--,6,--,6,6,0,1,1,0,Đúng
An Khê,13,11/04/2016,Ba,428.85,1.69,--,6,--,6,6,0,1,1,0,Đúng
An Khê,14,11/04/2016,Ba,428.84,1.69,--,6,--,6,6,0,1,1,0,Đúng
An Khê,15,11/04/2016,Ba,428.84,1.69,--,6,--,6,6,0,1,1,0,Đúng
An Khê,16,11/04/2016,Ba,428.85,6,--,6,--,6,6,0,1,1,0,Đúng
An Khê,17,11/04/2016,Ba,428.86,8.15,--,6,--,6,6,0,1,1,0,Đúng
An Khê,18,11/04/2016,Ba,428.87,12.46,--,6,--,6,6,0,1,1,0,Đúng
An Khê,19,11/04/2016,Ba,428.88,14.61,--,6,--,6,6,0,1,1,0,Đúng
An Khê,20,11/04/2016,Ba,428.88,11.96,--,4,--,4,4,0,1,1,0,Đúng
An Khê,21,11/04/2016,Ba,428.88,9.31,--,4,--,4,4,0,1,1,0,Đúng
An Khê,22,11/04/2016,Ba,428.88,6.65,--,4,--,4,4,0,1,1,0,Đúng
An Khê,23,11/04/2016,Ba,428.88,4,--,4,--,4,4,0,1,1,0,Đúng
An Khê,0,12/04/2016,Ba,428.88,4,--,4,--,4,4,0,1,1,0,Đúng
An Khê,1,12/04/2016,Ba,428.87,1.85,--,4,--,4,4,0,1,1,0,Đúng
An Khê,2,12/04/2016,Ba,428.87,1.85,--,4,--,4,4,0,1,1,0,Đúng
An Khê,3,12/04/2016,Ba,428.87,1.85,--,4,--,4,4,0,1,1,0,Đúng
An Khê,4,12/04/2016,Ba,428.86,0,--,4,--,4,4,0,1,1,0,Đúng
An Khê,5,12/04/2016,Ba,428.86,1.85,--,4,--,4,4,0,1,1,0,Đúng
An Khê,6,12/04/2016,Ba,428.86,2.35,--,6,--,6,6,0,1,1,0,Đúng
An Khê,7,12/04/2016,Ba,428.85,0.69,--,6,--,6,6,0,1,1,0,Đúng
An Khê,8,12/04/2016,Ba,428.85,3.35,--,6,--,6,6,0,1,1,0,Đúng
An Khê,9,12/04/2016,Ba,428.84,1.69,--,6,--,6,6,0,1,1,0,Đúng
An Khê,10,12/04/2016,Ba,428.84,1.69,--,6,--,6,6,0,1,1,0,Đúng
An Khê,11,12/04/2016,Ba,428.83,1.69,--,6,--,6,6,0,1,1,0,Đúng
An Khê,12,12/04/2016,Ba,428.83,1.69,--,6,--,6,6,0,1,1,0,Đúng
An Khê,13,12/04/2016,Ba,428.82,1.69,--,6,--,6,6,0,1,1,0,Đúng
An Khê,14,12/04/2016,Ba,428.82,1.69,--,6,--,6,6,0,1,1,0,Đúng
An Khê,15,12/04/2016,Ba,428.81,1.69,--,6,--,6,6,0,1,1,0,Đúng
An Khê,16,12/04/2016,Ba,428.81,1.69,--,6,--,6,6,0,1,1,0,Đúng
An Khê,17,12/04/2016,Ba,428.81,3.85,--,6,--,6,6,0,1,1,0,Đúng
An Khê,18,12/04/2016,Ba,428.81,3.85,--,6,--,6,6,0,1,1,0,Đúng
An Khê,19,12/04/2016,Ba,428.81,6,--,6,--,6,6,0,1,1,0,Đúng
An Khê,20,12/04/2016,Ba,428.82,7.65,--,4,--,4,4,0,1,1,0,Đúng
An Khê,21,12/04/2016,Ba,428.82,7.15,--,4,--,4,4,0,1,1,0,Đúng
An Khê,22,12/04/2016,Ba,428.82,6.65,--,4,--,4,4,0,1,1,0,Đúng
An Khê,23,12/04/2016,Ba,428.82,6.15,--,4,--,4,4,0,1,1,0,Đúng
An Khê,0,13/04/2016,Ba,428.82,4,--,4,--,4,4,0,1,1,0,Đúng
An Khê,1,13/04/2016,Ba,428.82,4,--,4,--,4,4,0,1,1,0,Đúng
An Khê,2,13/04/2016,Ba,428.82,4,--,4,--,4,4,0,1,1,0,Đúng
An Khê,3,13/04/2016,Ba,428.82,4,--,4,--,4,4,0,1,1,0,Đúng
An Khê,4,13/04/2016,Ba,428.82,4,--,4,--,4,4,0,1,1,0,Đúng
An Khê,5,13/04/2016,Ba,428.81,1.85,--,4,--,4,4,0,1,1,0,Đúng
An Khê,6,13/04/2016,Ba,428.81,2.35,--,6,--,6,6,0,1,1,0,Đúng
An Khê,7,13/04/2016,Ba,428.81,2.85,--,6,--,6,6,0,1,1,0,Đúng
An Khê,8,13/04/2016,Ba,428.81,3.35,--,6,--,6,6,0,1,1,0,Đúng
