﻿Hồ chứa,LVS/Hồ/Ngày/Giờ,LVS/Hồ chứa/Ngày,Lưu vực sông,Mực nước hồ (m),Lưu lượng đến hồ (m³/s),Tổng lưu lượng xả (m³/s)[Yêu cầu],Tổng lưu lượng xả (m³/s)[Thực tế],Tổng lưu lượng xả (m³/s)[+/-],Dòng chảy tối thiểu (m³/s)[Yêu cầu],Dòng chảy tối thiểu (m³/s)[Thực tế],Dòng chảy tối thiểu (m³/s)[+/-],Thời gian xả (Giờ)[Yêu cầu],Thời gian xả (Giờ)[Thực tế],Thời gian xả (Giờ)[+/-],Thực Hiện
An Khê,4,03/10/2018,Ba,428.07,35.89,--,44.5,--,--,4,--,--,1,--,
An Khê,5,03/10/2018,Ba,428.06,35.89,--,44.5,--,--,4,--,--,1,--,
An Khê,6,03/10/2018,Ba,428.05,35.89,--,44.5,--,--,4,--,--,1,--,
An Khê,7,03/10/2018,Ba,428.05,44.50,--,44.5,--,--,4,--,--,1,--,
An Khê,8,03/10/2018,Ba,428.04,35.89,--,44.5,--,--,4,--,--,1,--,
An Khê,9,03/10/2018,Ba,428.04,44.50,--,44.5,--,--,4,--,--,1,--,
An Khê,10,03/10/2018,Ba,428.04,44.50,--,44.5,--,--,4,--,--,1,--,
An Khê,11,03/10/2018,Ba,428.04,44.50,--,44.5,--,--,4,--,--,1,--,
An Khê,12,03/10/2018,Ba,428.04,44.50,--,44.5,--,--,4,--,--,1,--,
An Khê,13,03/10/2018,Ba,428.04,44.50,--,44.5,--,--,4,--,--,1,--,
An Khê,14,03/10/2018,Ba,428.04,44.50,--,44.5,--,--,4,--,--,1,--,
An Khê,15,03/10/2018,Ba,428.04,44.50,--,44.5,--,--,4,--,--,1,--,
An Khê,16,03/10/2018,Ba,428.04,44.50,--,44.5,--,--,4,--,--,1,--,
An Khê,17,03/10/2018,Ba,428.04,44.50,--,44.5,--,--,4,--,--,1,--,
An Khê,18,03/10/2018,Ba,428.04,44.50,--,44.5,--,--,4,--,--,1,--,
An Khê,19,03/10/2018,Ba,428.04,44.50,--,44.5,--,--,4,--,--,1,--,
An Khê,20,03/10/2018,Ba,428.04,44.50,--,44.5,--,--,4,--,--,1,--,
An Khê,21,03/10/2018,Ba,428.04,44.50,--,44.5,--,--,4,--,--,1,--,
An Khê,22,03/10/2018,Ba,428.04,44.50,--,44.5,--,--,4,--,--,1,--,
An Khê,23,03/10/2018,Ba,428.04,44.50,--,44.5,--,--,4,--,--,1,--,
An Khê,0,04/10/2018,Ba,428.04,44.50,--,44.5,--,--,4,--,--,1,--,
An Khê,1,04/10/2018,Ba,428.06,44.22,--,27,--,--,4,--,--,1,--,
An Khê,2,04/10/2018,Ba,428.08,40.72,--,23.5,--,--,4,--,--,1,--,
An Khê,3,04/10/2018,Ba,428.10,40.72,--,23.5,--,--,4,--,--,1,--,
An Khê,4,04/10/2018,Ba,428.12,40.72,--,23.5,--,--,4,--,--,1,--,
An Khê,5,04/10/2018,Ba,428.14,40.72,--,23.5,--,--,4,--,--,1,--,
An Khê,6,04/10/2018,Ba,428.16,40.72,--,23.5,--,--,4,--,--,1,--,
An Khê,7,04/10/2018,Ba,428.17,47.86,--,39.3,--,--,4,--,--,1,--,
An Khê,8,04/10/2018,Ba,428.17,45.77,--,45.8,--,--,4,--,--,1,--,
An Khê,9,04/10/2018,Ba,428.18,57.61,--,49,--,--,4,--,--,1,--,
An Khê,10,04/10/2018,Ba,428.21,74.83,--,49,--,--,4,--,--,1,--,
An Khê,11,04/10/2018,Ba,428.25,83.44,--,49,--,--,4,--,--,1,--,
An Khê,12,04/10/2018,Ba,428.29,83.44,--,49,--,--,4,--,--,1,--,
An Khê,13,04/10/2018,Ba,428.34,92.06,--,49,--,--,4,--,--,1,--,
An Khê,14,04/10/2018,Ba,428.40,100.67,--,49,--,--,4,--,--,1,--,
An Khê,15,04/10/2018,Ba,428.47,109.28,--,49,--,--,4,--,--,1,--,
An Khê,16,04/10/2018,Ba,428.54,109.28,--,49,--,--,4,--,--,1,--,
An Khê,17,04/10/2018,Ba,428.60,102.41,--,50.7,--,--,4,--,--,1,--,
An Khê,18,04/10/2018,Ba,428.65,95.06,--,52,--,--,4,--,--,1,--,
An Khê,19,04/10/2018,Ba,428.67,69.22,--,52,--,--,4,--,--,1,--,
An Khê,20,04/10/2018,Ba,428.68,60.61,--,52,--,--,4,--,--,1,--,
An Khê,21,04/10/2018,Ba,428.69,60.61,--,52,--,--,4,--,--,1,--,
An Khê,22,04/10/2018,Ba,428.70,60.61,--,52,--,--,4,--,--,1,--,
An Khê,23,04/10/2018,Ba,428.70,47.45,--,47.5,--,--,4,--,--,1,--,
An Khê,0,05/10/2018,Ba,428.69,37.39,--,46,--,--,4,--,--,1,--,
An Khê,1,05/10/2018,Ba,428.68,42.39,--,51,--,--,4,--,--,1,--,
An Khê,2,05/10/2018,Ba,428.66,34.78,--,52,--,--,4,--,--,1,--,
An Khê,3,05/10/2018,Ba,428.64,34.78,--,52,--,--,4,--,--,1,--,
An Khê,4,05/10/2018,Ba,428.62,34.78,--,52,--,--,4,--,--,1,--,
An Khê,5,05/10/2018,Ba,428.60,34.78,--,52,--,--,4,--,--,1,--,
An Khê,6,05/10/2018,Ba,428.58,34.78,--,52,--,--,4,--,--,1,--,
An Khê,7,05/10/2018,Ba,428.56,34.78,--,52,--,--,4,--,--,1,--,
An Khê,8,05/10/2018,Ba,428.54,34.78,--,52,--,--,4,--,--,1,--,
An Khê,9,05/10/2018,Ba,428.52,34.78,--,52,--,--,4,--,--,1,--,
An Khê,10,05/10/2018,Ba,428.50,34.78,--,52,--,--,4,--,--,1,--,
An Khê,11,05/10/2018,Ba,428.48,34.78,--,52,--,--,4,--,--,1,--,
An Khê,12,05/10/2018,Ba,428.46,34.78,--,52,--,--,4,--,--,1,--,
An Khê,13,05/10/2018,Ba,428.43,26.17,--,52,--,--,4,--,--,1,--,
An Khê,14,05/10/2018,Ba,428.39,17.56,--,52,--,--,4,--,--,1,--,
An Khê,15,05/10/2018,Ba,428.35,17.56,--,52,--,--,4,--,--,1,--,
An Khê,16,05/10/2018,Ba,428.30,8.94,--,52,--,--,4,--,--,1,--,
An Khê,17,05/10/2018,Ba,428.25,8.94,--,52,--,--,4,--,--,1,--,
An Khê,18,05/10/2018,Ba,428.21,14.76,--,49.2,--,--,4,--,--,1,--,
An Khê,19,05/10/2018,Ba,428.18,23.17,--,49,--,--,4,--,--,1,--,
An Khê,20,05/10/2018,Ba,428.16,31.78,--,49,--,--,4,--,--,1,--,
An Khê,21,05/10/2018,Ba,428.16,49,--,49,--,--,4,--,--,1,--,
An Khê,22,05/10/2018,Ba,428.16,49,--,49,--,--,4,--,--,1,--,
An Khê,23,05/10/2018,Ba,428.15,40.39,--,49,--,--,4,--,--,1,--,
An Khê,0,06/10/2018,Ba,428.15,49,--,49,--,--,4,--,--,1,--,
An Khê,1,06/10/2018,Ba,428.15,48.20,--,48.2,--,--,4,--,--,1,--,
An Khê,2,06/10/2018,Ba,428.14,38.89,--,47.5,--,--,4,--,--,1,--,
An Khê,3,06/10/2018,Ba,428.14,47.50,--,47.5,--,--,4,--,--,1,--,
An Khê,4,06/10/2018,Ba,428.14,47.50,--,47.5,--,--,4,--,--,1,--,
An Khê,5,06/10/2018,Ba,428.13,38.89,--,47.5,--,--,4,--,--,1,--,
An Khê,6,06/10/2018,Ba,428.13,47.50,--,47.5,--,--,4,--,--,1,--,
An Khê,7,06/10/2018,Ba,428.13,47.50,--,47.5,--,--,4,--,--,1,--,
An Khê,8,06/10/2018,Ba,428.13,47.50,--,47.5,--,--,4,--,--,1,--,
An Khê,9,06/10/2018,Ba,428.12,38.89,--,47.5,--,--,4,--,--,1,--,
An Khê,10,06/10/2018,Ba,428.12,47.50,--,47.5,--,--,4,--,--,1,--,
An Khê,11,06/10/2018,Ba,428.11,38.89,--,47.5,--,--,4,--,--,1,--,
An Khê,12,06/10/2018,Ba,428.10,38.89,--,47.5,--,--,4,--,--,1,--,
An Khê,13,06/10/2018,Ba,428.09,38.89,--,47.5,--,--,4,--,--,1,--,
An Khê,14,06/10/2018,Ba,428.09,47.50,--,47.5,--,--,4,--,--,1,--,
An Khê,15,06/10/2018,Ba,428.09,47.50,--,47.5,--,--,4,--,--,1,--,
An Khê,16,06/10/2018,Ba,428.09,47.50,--,47.5,--,--,4,--,--,1,--,
An Khê,17,06/10/2018,Ba,428.09,47.50,--,47.5,--,--,4,--,--,1,--,
An Khê,18,06/10/2018,Ba,428.09,47.50,--,47.5,--,--,4,--,--,1,--,
An Khê,19,06/10/2018,Ba,428.08,38.89,--,47.5,--,--,4,--,--,1,--,
An Khê,20,06/10/2018,Ba,428.08,47.50,--,47.5,--,--,4,--,--,1,--,
An Khê,21,06/10/2018,Ba,428.08,47.50,--,47.5,--,--,4,--,--,1,--,
An Khê,22,06/10/2018,Ba,428.07,38.89,--,47.5,--,--,4,--,--,1,--,
An Khê,23,06/10/2018,Ba,428.06,38.89,--,47.5,--,--,4,--,--,1,--,
An Khê,0,07/10/2018,Ba,428.05,38.89,--,47.5,--,--,4,--,--,1,--,
An Khê,1,07/10/2018,Ba,428.04,36.89,--,45.5,--,--,4,--,--,1,--,
An Khê,2,07/10/2018,Ba,428.04,25,--,25,--,--,4,--,--,1,--,
An Khê,3,07/10/2018,Ba,428.05,33.61,--,25,--,--,4,--,--,1,--,
An Khê,4,07/10/2018,Ba,428.05,25,--,25,--,--,4,--,--,1,--,
An Khê,5,07/10/2018,Ba,428.05,25,--,25,--,--,4,--,--,1,--,
An Khê,6,07/10/2018,Ba,428.04,16.39,--,25,--,--,4,--,--,1,--,
An Khê,7,07/10/2018,Ba,428.03,16.39,--,25,--,--,4,--,--,1,--,
An Khê,8,07/10/2018,Ba,428.02,16.39,--,25,--,--,4,--,--,1,--,
An Khê,9,07/10/2018,Ba,428,10.63,--,27.9,--,--,4,--,--,1,--,
An Khê,10,07/10/2018,Ba,427.98,13.56,--,28,--,--,4,--,--,1,--,
An Khê,11,07/10/2018,Ba,427.97,20.78,--,28,--,--,4,--,--,1,--,
An Khê,12,07/10/2018,Ba,427.96,20.78,--,28,--,--,4,--,--,1,--,
An Khê,13,07/10/2018,Ba,427.95,20.78,--,28,--,--,4,--,--,1,--,
An Khê,14,07/10/2018,Ba,427.95,28,--,28,--,--,4,--,--,1,--,
An Khê,15,07/10/2018,Ba,427.95,28,--,28,--,--,4,--,--,1,--,
An Khê,16,07/10/2018,Ba,427.97,42.44,--,28,--,--,4,--,--,1,--,
An Khê,17,07/10/2018,Ba,427.99,42.44,--,28,--,--,4,--,--,1,--,
An Khê,18,07/10/2018,Ba,428.01,43.83,--,28,--,--,4,--,--,1,--,
An Khê,19,07/10/2018,Ba,428.03,45.22,--,28,--,--,4,--,--,1,--,
An Khê,20,07/10/2018,Ba,428.05,45.22,--,28,--,--,4,--,--,1,--,
An Khê,21,07/10/2018,Ba,428.07,45.22,--,28,--,--,4,--,--,1,--,
An Khê,22,07/10/2018,Ba,428.09,45.22,--,28,--,--,4,--,--,1,--,
An Khê,23,07/10/2018,Ba,428.11,45.22,--,28,--,--,4,--,--,1,--,
An Khê,0,08/10/2018,Ba,428.13,45.22,--,28,--,--,4,--,--,1,--,
An Khê,1,08/10/2018,Ba,428.16,33.43,--,7.6,--,--,4,--,--,1,--,
An Khê,2,08/10/2018,Ba,428.19,29.83,--,4,--,--,4,--,--,1,--,
An Khê,3,08/10/2018,Ba,428.22,29.83,--,4,--,--,4,--,--,1,--,
An Khê,4,08/10/2018,Ba,428.25,29.83,--,4,--,--,4,--,--,1,--,
An Khê,5,08/10/2018,Ba,428.28,29.83,--,4,--,--,4,--,--,1,--,
An Khê,6,08/10/2018,Ba,428.31,29.83,--,4,--,--,4,--,--,1,--,
An Khê,7,08/10/2018,Ba,428.31,39,--,39,--,--,4,--,--,1,--,
An Khê,8,08/10/2018,Ba,428.30,39.72,--,48.3,--,--,4,--,--,1,--,
An Khê,9,08/10/2018,Ba,428.29,41.89,--,50.5,--,--,4,--,--,1,--,
An Khê,10,08/10/2018,Ba,428.27,33.28,--,50.5,--,--,4,--,--,1,--,
An Khê,11,08/10/2018,Ba,428.25,33.28,--,50.5,--,--,4,--,--,1,--,
An Khê,12,08/10/2018,Ba,428.24,41.89,--,50.5,--,--,4,--,--,1,--,
An Khê,13,08/10/2018,Ba,428.23,41.57,--,50.2,--,--,4,--,--,1,--,
An Khê,14,08/10/2018,Ba,428.22,40.39,--,49,--,--,4,--,--,1,--,
An Khê,15,08/10/2018,Ba,428.21,40.39,--,49,--,--,4,--,--,1,--,
An Khê,16,08/10/2018,Ba,428.20,40.39,--,49,--,--,4,--,--,1,--,
An Khê,17,08/10/2018,Ba,428.19,40.39,--,49,--,--,4,--,--,1,--,
An Khê,18,08/10/2018,Ba,428.18,40.39,--,49,--,--,4,--,--,1,--,
An Khê,19,08/10/2018,Ba,428.17,40.39,--,49,--,--,4,--,--,1,--,
An Khê,20,08/10/2018,Ba,428.16,40.39,--,49,--,--,4,--,--,1,--,
An Khê,21,08/10/2018,Ba,428.15,40.39,--,49,--,--,4,--,--,1,--,
An Khê,22,08/10/2018,Ba,428.14,40.39,--,49,--,--,4,--,--,1,--,
An Khê,23,08/10/2018,Ba,428.13,40.39,--,49,--,--,4,--,--,1,--,
An Khê,0,09/10/2018,Ba,428.12,40.39,--,49,--,--,4,--,--,1,--,
An Khê,1,09/10/2018,Ba,428.14,36.59,--,19.4,--,--,4,--,--,1,--,
An Khê,2,09/10/2018,Ba,428.17,29.83,--,4,--,--,4,--,--,1,--,
An Khê,3,09/10/2018,Ba,428.20,29.83,--,4,--,--,4,--,--,1,--,
An Khê,4,09/10/2018,Ba,428.23,29.83,--,4,--,--,4,--,--,1,--,
An Khê,5,09/10/2018,Ba,428.26,29.83,--,4,--,--,4,--,--,1,--,
An Khê,6,09/10/2018,Ba,428.29,29.83,--,4,--,--,4,--,--,1,--,
An Khê,7,09/10/2018,Ba,428.31,32.07,--,14.9,--,--,4,--,--,1,--,
An Khê,8,09/10/2018,Ba,428.30,39.19,--,47.8,--,--,4,--,--,1,--,
An Khê,9,09/10/2018,Ba,428.29,40.39,--,49,--,--,4,--,--,1,--,
An Khê,10,09/10/2018,Ba,428.27,31.78,--,49,--,--,4,--,--,1,--,
An Khê,11,09/10/2018,Ba,428.25,31.78,--,49,--,--,4,--,--,1,--,
An Khê,12,09/10/2018,Ba,428.24,40.39,--,49,--,--,4,--,--,1,--,
An Khê,13,09/10/2018,Ba,428.23,40.39,--,49,--,--,4,--,--,1,--,
An Khê,14,09/10/2018,Ba,428.22,40.39,--,49,--,--,4,--,--,1,--,
An Khê,15,09/10/2018,Ba,428.21,40.39,--,49,--,--,4,--,--,1,--,
An Khê,16,09/10/2018,Ba,428.20,40.39,--,49,--,--,4,--,--,1,--,
An Khê,17,09/10/2018,Ba,428.19,40.39,--,49,--,--,4,--,--,1,--,
An Khê,18,09/10/2018,Ba,428.18,40.39,--,49,--,--,4,--,--,1,--,
An Khê,19,09/10/2018,Ba,428.17,40.39,--,49,--,--,4,--,--,1,--,
An Khê,20,09/10/2018,Ba,428.16,40.39,--,49,--,--,4,--,--,1,--,
An Khê,21,09/10/2018,Ba,428.15,40.39,--,49,--,--,4,--,--,1,--,
An Khê,22,09/10/2018,Ba,428.14,40.39,--,49,--,--,4,--,--,1,--,
An Khê,23,09/10/2018,Ba,428.13,40.39,--,49,--,--,4,--,--,1,--,
An Khê,0,10/10/2018,Ba,428.12,40.39,--,49,--,--,4,--,--,1,--,
An Khê,1,10/10/2018,Ba,428.11,40.39,--,49,--,--,4,--,--,1,--,
An Khê,2,10/10/2018,Ba,428.10,36.63,--,45.2,--,--,4,--,--,1,--,
An Khê,3,10/10/2018,Ba,428.13,29.83,--,4,--,--,4,--,--,1,--,
An Khê,4,10/10/2018,Ba,428.16,29.83,--,4,--,--,4,--,--,1,--,
An Khê,5,10/10/2018,Ba,428.19,29.83,--,4,--,--,4,--,--,1,--,
An Khê,6,10/10/2018,Ba,428.22,29.83,--,4,--,--,4,--,--,1,--,
An Khê,7,10/10/2018,Ba,428.22,38.30,--,38.3,--,--,4,--,--,1,--,
An Khê,8,10/10/2018,Ba,428.21,38.95,--,47.6,--,--,4,--,--,1,--,
An Khê,9,10/10/2018,Ba,428.20,40.39,--,49,--,--,4,--,--,1,--,
An Khê,10,10/10/2018,Ba,428.19,40.39,--,49,--,--,4,--,--,1,--,
An Khê,11,10/10/2018,Ba,428.18,40.39,--,49,--,--,4,--,--,1,--,
An Khê,12,10/10/2018,Ba,428.17,40.39,--,49,--,--,4,--,--,1,--,
An Khê,13,10/10/2018,Ba,428.16,39.19,--,47.8,--,--,4,--,--,1,--,
An Khê,14,10/10/2018,Ba,428.15,38.89,--,47.5,--,--,4,--,--,1,--,
An Khê,15,10/10/2018,Ba,428.14,38.89,--,47.5,--,--,4,--,--,1,--,
An Khê,16,10/10/2018,Ba,428.13,38.89,--,47.5,--,--,4,--,--,1,--,
An Khê,17,10/10/2018,Ba,428.12,38.89,--,47.5,--,--,4,--,--,1,--,
An Khê,18,10/10/2018,Ba,428.11,38.89,--,47.5,--,--,4,--,--,1,--,
An Khê,19,10/10/2018,Ba,428.10,38.89,--,47.5,--,--,4,--,--,1,--,
An Khê,20,10/10/2018,Ba,428.09,38.89,--,47.5,--,--,4,--,--,1,--,
An Khê,21,10/10/2018,Ba,428.08,38.89,--,47.5,--,--,4,--,--,1,--,
An Khê,22,10/10/2018,Ba,428.07,38.89,--,47.5,--,--,4,--,--,1,--,
An Khê,23,10/10/2018,Ba,428.06,38.89,--,47.5,--,--,4,--,--,1,--,
An Khê,0,11/10/2018,Ba,428.05,38.89,--,47.5,--,--,4,--,--,1,--,
An Khê,1,11/10/2018,Ba,428.04,36.63,--,45.2,--,--,4,--,--,1,--,
An Khê,2,11/10/2018,Ba,428.03,35.89,--,44.5,--,--,4,--,--,1,--,
An Khê,3,11/10/2018,Ba,428.02,35.89,--,44.5,--,--,4,--,--,1,--,
An Khê,4,11/10/2018,Ba,428.01,35.89,--,44.5,--,--,4,--,--,1,--,
An Khê,5,11/10/2018,Ba,428,35.89,--,44.5,--,--,4,--,--,1,--,
An Khê,6,11/10/2018,Ba,427.99,37.28,--,44.5,--,--,4,--,--,1,--,
An Khê,7,11/10/2018,Ba,427.99,44.50,--,44.5,--,--,4,--,--,1,--,
An Khê,8,11/10/2018,Ba,427.98,37.28,--,44.5,--,--,4,--,--,1,--,
An Khê,9,11/10/2018,Ba,427.98,44.50,--,44.5,--,--,4,--,--,1,--,
An Khê,10,11/10/2018,Ba,427.98,44.50,--,44.5,--,--,4,--,--,1,--,
An Khê,11,11/10/2018,Ba,427.97,37.28,--,44.5,--,--,4,--,--,1,--,
An Khê,12,11/10/2018,Ba,427.97,44.50,--,44.5,--,--,4,--,--,1,--,
An Khê,13,11/10/2018,Ba,427.96,37.28,--,44.5,--,--,4,--,--,1,--,
An Khê,14,11/10/2018,Ba,427.96,44.50,--,44.5,--,--,4,--,--,1,--,
An Khê,15,11/10/2018,Ba,427.95,37.28,--,44.5,--,--,4,--,--,1,--,
An Khê,16,11/10/2018,Ba,427.95,44.50,--,44.5,--,--,4,--,--,1,--,
An Khê,17,11/10/2018,Ba,427.94,37.28,--,44.5,--,--,4,--,--,1,--,
An Khê,18,11/10/2018,Ba,427.94,44.50,--,44.5,--,--,4,--,--,1,--,
An Khê,19,11/10/2018,Ba,427.93,37.28,--,44.5,--,--,4,--,--,1,--,
An Khê,20,11/10/2018,Ba,427.93,44.50,--,44.5,--,--,4,--,--,1,--,
An Khê,21,11/10/2018,Ba,427.92,37.28,--,44.5,--,--,4,--,--,1,--,
An Khê,22,11/10/2018,Ba,427.92,44.50,--,44.5,--,--,4,--,--,1,--,
An Khê,23,11/10/2018,Ba,427.91,37.28,--,44.5,--,--,4,--,--,1,--,
An Khê,0,12/10/2018,Ba,427.91,44.50,--,44.5,--,--,4,--,--,1,--,
An Khê,1,12/10/2018,Ba,427.94,30.39,--,8.7,--,--,4,--,--,1,--,
An Khê,2,12/10/2018,Ba,427.97,25.67,--,4,--,--,4,--,--,1,--,
An Khê,3,12/10/2018,Ba,428,25.67,--,4,--,--,4,--,--,1,--,
An Khê,4,12/10/2018,Ba,428.03,29.83,--,4,--,--,4,--,--,1,--,
An Khê,5,12/10/2018,Ba,428.06,29.83,--,4,--,--,4,--,--,1,--,
An Khê,6,12/10/2018,Ba,428.09,29.83,--,4,--,--,4,--,--,1,--,
An Khê,7,12/10/2018,Ba,428.11,32.59,--,15.4,--,--,4,--,--,1,--,
An Khê,8,12/10/2018,Ba,428.10,37.04,--,45.7,--,--,4,--,--,1,--,
An Khê,9,12/10/2018,Ba,428.09,37.39,--,46,--,--,4,--,--,1,--,
An Khê,10,12/10/2018,Ba,428.08,37.39,--,46,--,--,4,--,--,1,--,
An Khê,11,12/10/2018,Ba,428.07,37.39,--,46,--,--,4,--,--,1,--,
An Khê,12,12/10/2018,Ba,428.06,37.39,--,46,--,--,4,--,--,1,--,
An Khê,13,12/10/2018,Ba,428.05,37.39,--,46,--,--,4,--,--,1,--,
An Khê,14,12/10/2018,Ba,428.04,37.39,--,46,--,--,4,--,--,1,--,
An Khê,15,12/10/2018,Ba,428.03,37.39,--,46,--,--,4,--,--,1,--,
An Khê,16,12/10/2018,Ba,428.03,46,--,46,--,--,4,--,--,1,--,
An Khê,17,12/10/2018,Ba,428.03,46,--,46,--,--,4,--,--,1,--,
An Khê,18,12/10/2018,Ba,428.03,46,--,46,--,--,4,--,--,1,--,
An Khê,19,12/10/2018,Ba,428.03,46,--,46,--,--,4,--,--,1,--,
An Khê,20,12/10/2018,Ba,428.03,46,--,46,--,--,4,--,--,1,--,
An Khê,21,12/10/2018,Ba,428.02,37.39,--,46,--,--,4,--,--,1,--,
An Khê,22,12/10/2018,Ba,428.04,42.22,--,25,--,--,4,--,--,1,--,
An Khê,23,12/10/2018,Ba,428.09,47.06,--,4,--,--,4,--,--,1,--,
An Khê,0,13/10/2018,Ba,428.14,47.06,--,4,--,--,4,--,--,1,--,
An Khê,1,13/10/2018,Ba,428.19,47.06,--,4,--,--,4,--,--,1,--,
An Khê,2,13/10/2018,Ba,428.24,47.06,--,4,--,--,4,--,--,1,--,
An Khê,3,13/10/2018,Ba,428.29,47.06,--,4,--,--,4,--,--,1,--,
An Khê,4,13/10/2018,Ba,428.33,38.44,--,4,--,--,4,--,--,1,--,
An Khê,5,13/10/2018,Ba,428.36,29.83,--,4,--,--,4,--,--,1,--,
An Khê,6,13/10/2018,Ba,428.39,29.83,--,4,--,--,4,--,--,1,--,
An Khê,7,13/10/2018,Ba,429.41,37.47,--,20.3,--,--,4,--,--,1,--,
An Khê,8,13/10/2018,Ba,428.40,40.01,--,48.6,--,--,4,--,--,1,--,
An Khê,9,13/10/2018,Ba,428.38,34.78,--,52,--,--,4,--,--,1,--,
An Khê,10,13/10/2018,Ba,428.36,34.78,--,52,--,--,4,--,--,1,--,
An Khê,11,13/10/2018,Ba,428.34,34.78,--,52,--,--,4,--,--,1,--,
An Khê,12,13/10/2018,Ba,428.33,43.39,--,52,--,--,4,--,--,1,--,
An Khê,13,13/10/2018,Ba,428.32,43.39,--,52,--,--,4,--,--,1,--,
An Khê,14,13/10/2018,Ba,428.31,43.39,--,52,--,--,4,--,--,1,--,
An Khê,15,13/10/2018,Ba,428.30,43.39,--,52,--,--,4,--,--,1,--,
An Khê,16,13/10/2018,Ba,428.29,43.39,--,52,--,--,4,--,--,1,--,
An Khê,17,13/10/2018,Ba,428.28,43.39,--,52,--,--,4,--,--,1,--,
An Khê,18,13/10/2018,Ba,428.27,43.39,--,52,--,--,4,--,--,1,--,
An Khê,19,13/10/2018,Ba,428.26,42.06,--,50.7,--,--,4,--,--,1,--,
An Khê,20,13/10/2018,Ba,428.25,40.59,--,49.2,--,--,4,--,--,1,--,
An Khê,21,13/10/2018,Ba,428.25,49,--,49,--,--,4,--,--,1,--,
An Khê,22,13/10/2018,Ba,428.24,40.39,--,49,--,--,4,--,--,1,--,
An Khê,23,13/10/2018,Ba,428.24,49,--,49,--,--,4,--,--,1,--,
An Khê,0,14/10/2018,Ba,428.23,40.39,--,49,--,--,4,--,--,1,--,
An Khê,1,14/10/2018,Ba,428.25,36.60,--,19.4,--,--,4,--,--,1,--,
An Khê,2,14/10/2018,Ba,428.29,38.44,--,4,--,--,4,--,--,1,--,
An Khê,3,14/10/2018,Ba,428.33,38.44,--,4,--,--,4,--,--,1,--,
An Khê,4,14/10/2018,Ba,428.36,29.83,--,4,--,--,4,--,--,1,--,
